circ_id	circ_name	logFC	logCPM	LR	PValue	DE	FDR
3:107609926|107613737	sus_circMEMO1_9	2.78149294517796	-2.1298566023089	13.0294403048829	0.000306632177334836	1	0.0449563819501043
3:113146625|113148454	sus_circASXL2_36	3.80099556801596	-3.43665762405285	18.0224224720481	2.18318307174504e-05	1	0.0069423804030147
3:11731299|11736046	sus_circGTF2I_11	3.02357922011691	-3.37838320317672	12.8488996105735	0.000337677757988685	1	0.048070981065302
3:122089927|122094251	sus_circNBAS_94	3.07107324727722	-1.64010762621631	16.057246509389	6.1455985017952e-05	1	0.0143998135995891
3:26691921|26693748	sus_circSMG1_42	5.24286479560267	-3.16522177373514	29.7114584377763	5.01375865832729e-08	1	5.58019943765786e-05
3:44117754|44122061	sus_circZC3H6_33	2.94404983878687	-0.499526659760079	15.5173165643352	8.1752897050829e-05	1	0.0178272740282575
3:48893039|48899041	sus_circUXS1_7	2.71583722122908	-1.45315659406275	13.1123037571995	0.00029336271366206	1	0.0441412363726733
3:51455519|51456548	sus_circTMEM182_3	3.54237198836167	-3.38944000161554	16.4665395749217	4.95162957979256e-05	1	0.0121852388016091
3:58676460|58678177	sus_circPOLR1A_1	3.15753617046959	-3.44847136169713	13.5108901051328	0.000237183011972585	1	0.0375285598685281
3:71177121|71179271	sus_circDYSF_48	4.87857515673149	-3.15878369626742	27.1684117930085	1.86480756726898e-07	1	0.000156105113464494
3:71177121|71179376	sus_circDYSF_49	5.74880387852338	-2.70148130928223	35.706278985148	2.29423370768282e-09	1	4.88482256082327e-06
3:78013714|78014790	sus_circUGP2_12	3.17421261478041	-0.847228309306308	17.5351677018058	2.82042322301701e-05	1	0.00812124674840845
3:86202793|86205952	sus_circRTN4_1	-3.30475059421485	-2.57370305228575	16.0001277377698	6.3338210017606e-05	-1	0.0147001681647971
3:87328900|87330087	sus_circPSME4_123	3.00832331605444	-2.05415487536286	15.1735371095284	9.80681715405267e-05	1	0.0205537661347608
4:102847116|102849525	sus_circWDR3_6	3.60157535784787	-4.12419774394387	13.1254736576771	0.000291307701171994	1	0.043961878071167
4:106122922|106123902	sus_circTRIM33_2	3.02202217484054	-2.46858737742618	14.6782525893855	0.000127509027498273	1	0.0245353421831746
4:107373793|107384954	sus_circLRIG2_16	3.28958040774733	-3.69287755075032	13.4248792540071	0.000248309000479548	1	0.0387876875996297
4:117975450|117981685	sus_circTRMT13_9	3.55998584685568	-3.23243152938021	17.2258109172544	3.31896363802109e-05	1	0.00910548842115019
4:118216420|118219820	sus_circAGL_62	4.10478346164861	-4.31256038023154	14.5561585648352	0.000136043251648256	1	0.0258725206853077
4:118216420|118230068	sus_circAGL_66	3.26415055048544	-2.56129186078339	16.5433197296031	4.75512056971492e-05	1	0.0117905321225068
4:118226324|118230068	sus_circAGL_90	3.45120134395175	0.648689181047474	20.6270438519511	5.5802267369996e-06	1	0.00235576968566903
4:122892555|122903920	sus_circABCD3_24	3.99858302459461	-4.0861796639062	15.5195290377944	8.16572697989028e-05	1	0.0178272740282575
4:124722046|124735466	sus_circRPAP2_6	5.23779147275051	-3.49313750664934	27.0143060455818	2.01955215372988e-07	1	0.000162130309049682
4:125831440|125853740	sus_circZNF644_40	4.88390221363263	-2.73553113126202	29.2840910846984	6.25067734623289e-08	1	6.51280681536959e-05
4:20430576|20433129	sus_circSAMD12_12	4.07056814359355	-4.33338262431716	14.237347134532	0.000161140536450497	1	0.0283766495119024
4:2880193|2887088	sus_circPTK2_93	6.21407077506396	-1.34952185329342	46.0151351366492	1.17342935849671e-11	1	8.84061678691419e-08
4:50413105|50416871	sus_circWWP1_37	5.28287350766815	-2.03003160716897	35.5122099169339	2.53456823231542e-09	1	5.28171663424333e-06
4:50416622|50418702	sus_circWWP1_45	3.87317869275212	-2.66995206349736	21.3023123257947	3.92258052544767e-06	1	0.00180368723860749
4:50447701|50451687	sus_circWWP1_67	3.87557420585393	-2.89779604667307	20.7172371388511	5.32346287336107e-06	1	0.00226691565540318
4:50447701|50462793	sus_circWWP1_69	3.62717271419565	-1.53085002553311	21.2798657526224	3.96878270281275e-06	1	0.00181640427793872
4:50451389|50462793	sus_circWWP1_77	3.92634034420265	-2.47166775062151	22.3249792475414	2.30192748956351e-06	1	0.00114444356437984
4:50461881|50473330	sus_circWWP1_81	3.5729979046687	-3.93757626522693	14.0032270185551	0.000182497152289122	1	0.0312484896669602
4:62178830|62187826	sus_circSTAU2_22	2.89933788337195	-1.20308062882852	14.8381352036052	0.000117142662092245	1	0.0230645864633529
4:64223154|64223840	sus_circEYA1_17	3.49385465640905	-2.84286328434955	17.8111814895213	2.43945447550342e-05	1	0.00742874840144854
4:64777339|64780403	sus_circTRAM1_2	4.83671977742865	-1.79764567877767	32.3449585407295	1.29091697366247e-08	1	1.90877235497512e-05
4:68935650|68947962	sus_circMTFR1_8	2.90006385690845	-1.87626697254515	14.3925903186308	0.000148385042163817	1	0.0274209958483181
4:78124832|78125262	sus_circPCMTD1_19	2.82126149788841	-1.3467067105526	14.0667912960388	0.000176431542379556	1	0.0303691706919833
4:80973985|80978012	sus_circKIFAP3_18	2.9347855237871	-0.790313633743045	15.3432825795031	8.96390730793642e-05	1	0.0190732723324217
4:81196423|81203653	sus_circC1orf112_6	4.53462935301833	-3.02491144024705	25.3173159464378	4.86323258206084e-07	1	0.000330774114966807
4:99674928|99678366	sus_circENSSSCG00000006694_10	2.96295640558132	-2.84502992052229	13.6109423758401	0.000224870982257669	1	0.0361054323676731
5:104363160|104367080	sus_circZDHHC17_36	3.60664026557287	-3.321261663524	17.2086376174082	3.34910140055042e-05	1	0.00916250528974047
5:11842157|11842381	sus_circRBFOX2_5	3.27381687275056	-2.28487156982797	17.1160200906586	3.51644399553149e-05	1	0.00947089688817145
5:21142631|21142930	sus_circITGA7_4	3.25677156186575	-3.14430144886911	15.1650526786565	9.85098232580358e-05	1	0.0205719597218306
5:21672280|21672613	sus_circCS_3	3.82357730127077	-2.73764560952512	20.7519572715062	5.22781196861071e-06	1	0.00223590550143961
5:22002456|22009750	sus_circENSSSCG00000000406_3	2.85476103245381	-2.80062975291094	12.8366552937688	0.000339894638326513	1	0.0482463198072106
5:304707|308205	sus_circPPP6R2_16	4.48412212472372	-3.51094078649911	22.3503458639993	2.27172135581316e-06	1	0.0011351884338319
5:45440622|45443134	sus_circCCDC91_22	3.51924430673871	-3.66029125906728	15.0309040189549	0.000105764965405506	1	0.0214647059922909
5:57883430|57887138	sus_circPLBD1_17	4.84232538547649	-1.2591716205669	33.4473515684017	7.32194144315841e-09	1	1.40612860554083e-05
5:73473989|73474314	sus_circYAF2_11	3.33998646772648	-2.02646800314667	18.1137373618351	2.08094698825106e-05	1	0.00663883094212657
5:76839521|76844589	sus_circSCAF11_16	3.51141451108555	-1.31101859606175	19.2125386038264	1.16942753468909e-05	1	0.0042578465279747
5:79468294|79470833	sus_circWASHC4_73	4.05209939514179	-3.80174352675546	17.6476589938313	2.65842284068222e-05	1	0.00774914434113387
5:7960350|7961485	sus_circMRTFA_11	5.18752959787778	-0.592234832511701	37.7869146785916	7.89092971370721e-10	1	2.14643798337777e-06
5:94368661|94375527	sus_circTMTC3_31	2.71276822605785	-1.51746381763461	13.0551590483049	0.000302450150283222	1	0.0445603825449835
6:103504263|103511817	sus_circMYOM1_27	4.4238273918545	-2.06364530048627	27.8961876588035	1.28001720976297e-07	1	0.000117165836970659
6:103532717|103536443	sus_circMYOM1_49	4.69898120568913	-3.91848170749296	20.5997848975849	5.66024736306585e-06	1	0.00237929591087294
6:103536247|103552526	sus_circMYOM1_55	3.35716794007416	-3.76724115145139	13.5509210604022	0.000232177457259156	1	0.0370195132531377
6:106204968|106206659	sus_circROCK1_52	5.05361177805118	-3.30670726148983	27.4534331013814	1.60922949953537e-07	1	0.000137568450010033
6:120469876|120482663	sus_circFHOD3_35	3.74220870266182	-2.33273503868369	21.0728268403419	4.42153938133092e-06	1	0.00198648811966199
6:127926556|127927767	sus_circSLC66A2_8	3.17718109609929	-3.26803263828716	14.3395082477191	0.00015262787566417	1	0.0276315700523109
6:129756751|129757239	sus_circTTLL7_3	5.05199571507185	-0.758160254465072	36.4431106013527	1.57187747820926e-09	1	3.58029823187841e-06
6:13123284|13127854	sus_circGLG1_14	4.51971019196959	-3.2376890382376	24.2963975537002	8.25933864920015e-07	1	0.000502444811167678
6:146279126|146300028	sus_circPDE4B_9	3.11694531787239	-2.6644312756226	15.1384746152641	9.99063260005776e-05	1	0.0207309859770097
6:148878002|148880442	sus_circEFCAB7,PGM1_25	4.11063391253754	-2.31949788146378	24.3561064586263	8.00725156121404e-07	1	0.000491043423772843
6:155712041|155724087	sus_circPRKAA2_23	3.86661292934271	-1.60097329083499	23.4706644748157	1.26833031139769e-06	1	0.000701229774776298
6:157281816|157282222	sus_circUSP24_44	3.21044485739685	-3.49594290519877	13.6330272437147	0.000222241254298643	1	0.035836266678361
6:170136837|170143503	sus_circSCMH1_32	4.42167086427853	-1.96854693367527	28.067038005232	1.17184853190209e-07	1	0.000111430280496655
6:34615820|34621968	sus_circHEATR3_5	4.04807125190831	-2.8490708941122	22.2125145420372	2.44077694540631e-06	1	0.00120127927430646
6:37031997|37033529	sus_circPHKB_19	3.50088555386284	-4.00689084948592	13.2491336316334	0.000272705879689165	1	0.0416033633465984
6:47356477|47356997	sus_circ6:47356477|47356997	3.51716759996186	-3.81173396447995	14.3400744233473	0.000152581982954805	1	0.0276315700523109
6:47368460|47369005	sus_circENSSSCG00000046809_5	3.71596788637695	-3.49735163454948	17.1141841100883	3.51984487481817e-05	1	0.00947089688817145
6:47400304|47402264	sus_circ6:47400304|47402264	5.08334889996036	-2.39761878561222	32.3655183080305	1.27733048470061e-08	1	1.90877235497512e-05
6:47424162|47424687	sus_circENSSSCG00000042985_5	3.41853441816839	-3.04398200006288	16.6912319092737	4.39838168670531e-05	1	0.0111027396690539
6:55288560|55289131	sus_circMYBPC2_1	5.22033974557436	2.35179109722161	40.1322009782029	2.37344192332053e-10	1	8.0158499604779e-07
6:55296593|55297457	sus_circMYBPC2_19	4.87512989906574	-2.39492353851265	30.6004894354448	3.17013764403464e-08	1	3.78645879429318e-05
6:55302098|55302784	sus_circMYBPC2_25	7.3385515048676	0.504166874058705	61.9093947402112	3.59629662881532e-15	1	8.80571211048574e-11
6:55302098|55304287	sus_circMYBPC2_27	8.35493819302966	1.43672807954233	74.007721532416	7.78120626326513e-18	1	3.81053451918357e-13
6:55302098|55306393	sus_circMYBPC2_28	3.76359677806366	-3.81209173272799	15.8439209933297	6.87871571522801e-05	1	0.0157410087518893
6:57008834|57011490	sus_circENSSSCG00000027741,ENSSSCG00000044698,ENSSSCG00000032978_2	2.93864037230931	-2.17724322385149	14.4310668375736	0.000145384047617405	1	0.0269172105704043
6:67470674|67471765	sus_circDNAJC11_4	3.23674846573769	-3.38562774905075	14.294996274876	0.000156279748031844	1	0.0279352457129672
6:70609103|70612317	sus_circKIF1B_55	3.3794610097826	-1.03669990988056	19.3705607357405	1.07653876265021e-05	1	0.00402436486608728
6:91537803|91540596	sus_circZMYM4_5	3.10261764398749	0.434535151234211	17.1890693797467	3.38377751264005e-05	1	0.009231585992841
6:92193860|92197354	sus_circAGO1_84	3.29761090638468	-2.71156080047246	16.5218908685845	4.80916254695778e-05	1	0.0118944191458116
6:98840633|98842928	sus_circNDUFV2_14	3.0098911090308	-3.29342474593318	13.0106886024783	0.000309718028608228	1	0.0452077543337512
7:103348686|103350733	sus_circCEP128_6	2.86869144703288	-2.93447486513476	12.7636214034322	0.000353425977649339	1	0.0496631952696292
7:120806761|120824964	sus_circEML1_3	3.8178409579352	-1.00556051071691	23.6481449606477	1.15657346411774e-06	1	0.000651017920819653
7:120870973|120871649	sus_circEML1_25	4.22740381676351	-4.22257125002198	15.7916122583634	7.07153097955739e-05	1	0.0161445195151471
7:121747710|121751830	sus_circSNORD113-1_7	-3.50072846887154	-2.6639645844281	17.3268558992805	3.14707669226721e-05	-1	0.00870708998288234
7:121777786|121786686	sus_circSNORD113-8,SNORD113-9,SNORD113-7,SNORD114-1_1	-4.43578451941149	-3.01697693030877	22.4201126594621	2.19067911995453e-06	-1	0.0011059767750855
7:15857181|15858761	sus_circE2F3_2	4.82387561419053	-3.483166247482	24.6214443722671	6.97709821188569e-07	1	0.000440871582624844
7:26633929|26664601	sus_circMLIP_20	-3.1362481364681	0.210968223210388	17.3390688737403	3.12691667419742e-05	-1	0.00867582076215988
7:33634073|33654408	sus_circZFAND3_4	3.7815585081096	-2.9540399361387	19.7664748303166	8.75041438042349e-06	1	0.00338748255038513
7:48865699|48866128	sus_circENSSSCG00000038708_10	4.31159996544331	-4.18158192686719	16.5526198833828	4.7318566820712e-05	1	0.0117626270851629
7:52121146|52122358	sus_circWHAMM_11	2.78502053056814	0.160552429146898	14.208196202156	0.000163656122700556	1	0.0286228713741748
7:52167059|52173199	sus_circFSD2_8	3.23746542217291	-2.56559949755291	16.2987327603985	5.41001192072278e-05	1	0.0129551928493748
7:58868185|58868520	sus_circEDC3_13	2.88040553483993	-0.502934529896085	14.9408698674359	0.000110933580216491	1	0.0222925334582257
7:66992744|66996176	sus_circAKAP6_3	3.87849787019872	-4.19370043539253	14.2778572221491	0.000157709229252242	1	0.0281354414051422
7:68751543|68762784	sus_circSCFD1_2	3.55720019348866	-4.15096168803402	12.7495724190128	0.000356090557911105	1	0.049894451248826
7:69814386|69828037	sus_circPRKD1_17	-3.06030463574724	-2.10657122114245	15.0200986469239	0.000106372246486682	-1	0.0215254350524765
7:92778443|92782433	sus_circDCAF5_28	2.79694502215429	-2.10548927929159	13.346602747439	0.000258891198641033	1	0.0398058426645212
7:9980131|10010669	sus_circRANBP9_14	3.95525351247234	-3.89438012148747	16.5654362369656	4.69998457981946e-05	1	0.011713126964801
7:9995687|10010669	sus_circRANBP9_51	4.65049823082225	-3.3568618208535	24.4071037294168	7.79806182716569e-07	1	0.000486469918137746
8:111823361|111839842	sus_circENPEP_16	-5.91533708033741	-2.10849247847153	37.2834104992423	1.02149866703074e-09	-1	2.56532365246988e-06
8:112308514|112313657	sus_circEGF_49	3.33958043891877	0.635437313626207	19.5213295663553	9.94826358784335e-06	1	0.00377656136558354
8:118427111|118428938	sus_circNFKB1_7	3.8298902479577	-3.14022699334271	19.549091482544	9.80473538038196e-06	1	0.00373655794795864
8:124560982|124562303	sus_circBMPR1B_5	-3.05293787241535	-2.01472234061243	15.0962977280799	0.000102163456953321	-1	0.0209924207461918
8:130298196|130299054	sus_circFAM13A_26	-3.31223570229706	-3.18905625165422	14.5444386502277	0.000136892123393029	-1	0.0259332463237138
8:17865660|17867484	sus_circPPARGC1A_11	-3.66743296282728	-2.87657454113143	17.8530759955525	2.38633217267244e-05	-1	0.00737293834876605
8:30920209|30938242	sus_circUBE2K_9	5.20111300245095	-2.46503288896478	33.0341589372789	9.05538426155147e-09	1	1.61254990062704e-05
8:32725573|32756725	sus_circLIMCH1_35	-2.91845753367264	-2.36488434452609	13.4176732749307	0.000249264682284249	-1	0.0388749705609617
8:33527978|33533657	sus_circATP8A1_43	3.36590460357785	-1.59399251714067	18.7855741350142	1.4626931259218e-05	1	0.00504433415982511
8:39008497|39021487	sus_circDCUN1D4_4	4.51432412018377	-4.05278959668938	18.5768138446358	1.63193422872701e-05	1	0.00555076747272336
8:51974842|51981264	sus_circNAF1_1	3.3388992671126	-3.30428157561093	15.3298598747086	9.02782083295678e-05	1	0.0191385893511137
8:70653558|70656303	sus_circENSSSCG00000008965_1	3.33181588551693	-1.61891604996602	18.4431552605658	1.75048436900336e-05	1	0.00588950718517198
8:73851349|73856411	sus_circFRAS1_32	3.27575051453899	-3.8098005742747	12.8153894511075	0.000343779841164108	1	0.0485865587349135
9:105949692|105965185	sus_circSYPL1_3	5.56197002371829	-3.24521704041087	31.1886059725646	2.3413630679144e-08	1	3.09888894050908e-05
9:105952792|105965185	sus_circSYPL1_4	4.27464320228345	-3.89992097833376	18.336179565771	1.85157259199725e-05	1	0.00610595026280789
9:17321139|17322508	sus_circPCF11_33	3.47342960182556	-3.69385745862648	14.6044704819912	0.000132599609800939	1	0.0253159278423461
9:36730729|36731849	sus_circATM_159	3.00309641945993	-3.12396645965476	13.366588222884	0.000256146902888974	1	0.0395079369492156
9:64407564|64431528	sus_circATP2B4_16	4.67230793170894	-1.71280511375171	30.8784654052706	2.74703111733557e-08	1	3.44935540633436e-05
9:87018358|87039523	sus_circSNX13_55	4.08563412903061	-4.04854507472149	16.3018728478439	5.40105439132366e-05	1	0.0129551928493748
9:8706351|8709627	sus_circPGM2L1_26	3.99643266379916	-2.30463922654809	23.4614547970851	1.2744164904758e-06	1	0.000701229774776298
9:91925246|91927551	sus_circKLHL7_9	2.8518833645079	-1.4309787646098	14.3014026109778	0.000155748784412569	1	0.0279352457129672
9:93451048|93452747	sus_circDMTF1_19	3.65069168965537	-3.72803575885141	15.6001340607835	7.82490407776503e-05	1	0.0174575570657053
AEMK02000452.1:3274897|3276823	sus_circJAG2_4	4.09909527001604	-4.33341848933121	14.4314356185111	0.000145355582030056	1	0.0269172105704043
AEMK02000452.1:764826|773915	sus_circPPP2R5C_18	2.93666323856946	-1.96275251291826	14.6344122488507	0.000130509565882677	1	0.0249655623079711
AEMK02000682.1:264782|274132	sus_circEHMT1_12	5.23523668938891	-2.6273667456426	32.4684561461172	1.21142971656381e-08	1	1.90877235497512e-05
X:101530588|101536227	sus_circSTAG2_11	3.41876325257456	-1.11971712590234	19.6712591171405	9.19743303084826e-06	1	0.00351880853870055
X:124458378|124460225	sus_circBCAP31_2	3.47474274945997	-3.68098689110569	14.650219920036	0.000129419542454813	1	0.0248054967262412
X:16491482|16492148	sus_circRPS6KA3_26	2.92821336362545	-2.03444385213101	14.5109894101895	0.000139344292919335	1	0.0261449401093975
X:28270770|28315863	sus_circDMD_58	-3.68518903625009	-3.60608413263466	14.8684197899831	0.000115276810482282	-1	0.0228551444782502
X:28352645|28383695	sus_circDMD_86	4.56960950300284	-4.02180115929697	19.1357884271436	1.21740575966598e-05	1	0.00438364540122079
X:28549891|28562162	sus_circDMD_135	4.08291857077796	-4.32403954302258	14.3494035981189	0.000151827782264665	1	0.0275887136374134
X:28674023|28675535	sus_circDMD_158	2.99827634273732	-2.46220587873056	14.5190057830895	0.000138752611205724	1	0.0261187536481637
X:47818210|47822636	sus_circPFKFB1_25	4.64067196874402	-2.95088016980792	26.4975596538292	2.6387124056624e-07	1	0.000197484166255579
X:58378203|58384217	sus_circENSSSCG00000021200_8	3.39831247256142	-3.58288151277796	14.5520849634751	0.00013633769943326	1	0.025878269298241
X:61787632|61801965	sus_circATRX_131	2.85760753494465	-0.569750091596232	14.7195996712496	0.000124742788080241	1	0.0242257335769105
X:8634048|8657982	sus_circENSSSCG00000048531_3	3.51647000648131	-3.9971387150347	13.3880906691173	0.000253227035349528	1	0.0392429783167776
