circ_id	gene_id	gene_name	circ_name	logFC	logCPM	LR	PValue	DE	FDR	Regulation	label	annotation
15:132434354|132443369	ENSSSCG00000033334	COPS7B	circCOPS7B_4	-2.19917121145241	-4.63268894814681	39.6094961621308	3.1017139862826e-10	-1	2.77068650576177e-07	Down	Down	
5:42796938|42848220	ENSSSCG00000022636	DENND5B	circDENND5B_39	-2.88715917419629	-5.17080539339621	39.5654951038615	3.17239258628521e-10	-1	2.82666588311924e-07	Down	Down	
8:105046675|105049395	ENSSSCG00000009113	METTL14	circMETTL14_21	-1.99526769090812	-4.35753271912671	39.5284257044418	3.23318680255703e-10	-1	2.87357824725802e-07	Down	Down	
2:88483138|88498341	ENSSSCG00000014114,ENSSSCG00000026098	TENT2,CMYA5	circTENT2,CMYA5_22	-1.72320881152614	-3.17993252757358	39.4883115442893	3.30028913898566e-10	-1	2.92584728883481e-07	Down	Down	
7:68514625|68533985	ENSSSCG00000040657	STRN3	circSTRN3_13	-1.37968617331814	-1.67707171132414	39.3256655500622	3.58695366142723e-10	-1	3.16408769428158e-07	Down	Down	
1:248467612|248474020	ENSSSCG00000005436	RAD23B	circRAD23B_13	-1.41666537674565	-2.13109992927662	39.1709899065499	3.88266589593131e-10	-1	3.4163974199102e-07	Down	Down	
6:109117107|109171834	ENSSSCG00000003712	OSBPL1A	circOSBPL1A_33	-1.44497808011582	-2.45873798707354	39.1357639680137	3.95335397199077e-10	-1	3.46950514132792e-07	Down	Down	
9:126385733|126438047	ENSSSCG00000015569	SWT1	circSWT1_48	-1.91881955951085	-4.05899312286943	39.1311599025296	3.96268768054764e-10	-1	3.46950514132792e-07	Down	Down	
2:118661196|118663346	ENSSSCG00000014213	KCNN2	circKCNN2_6	-2.72204284175131	-4.97206005660355	39.0130178928825	4.20988929289435e-10	-1	3.67681727144063e-07	Down	Down	
6:159755442|159776870	ENSSSCG00000003859	TUT4	circTUT4_54	-2.40601353278619	-4.85996711123808	38.9867739010974	4.26686526259858e-10	-1	3.71737730053415e-07	Down	Down	
4:118192076|118199768	ENSSSCG00000006872	AGL	circAGL_11	-1.47995379291825	-2.73194787877043	38.9754104391288	4.29177434494517e-10	-1	3.72986903194048e-07	Down	Down	
11:48078638|48116048	ENSSSCG00000040184	LMO7	circLMO7_37	-2.55022881366168	-4.17186426350712	38.9292110761628	4.39455296933304e-10	-1	3.80980748872567e-07	Down	Down	
6:147605100|147635679	ENSSSCG00000025672	RAVER2	circRAVER2_8	-1.74039978907323	-3.86218930585504	38.7448296276329	4.82987889458513e-10	-1	4.15657021629511e-07	Down	Down	
13:108671003|108676745	ENSSSCG00000029608	SEC62	circSEC62_7	-1.4921886669034	-2.85916649887337	38.7228594705899	4.88454935733417e-10	-1	4.19339156554554e-07	Down	Down	
4:72630918|72657500	ENSSSCG00000006231	CHD7	circCHD7_25	-2.2546536542386	-4.73052712523298	38.6812996184245	4.98966693641209e-10	-1	4.27323796240628e-07	Down	Down	
11:11160922|11181394	ENSSSCG00000034348	NBEA	circNBEA_14	-1.37536097144716	-1.83678866987061	38.6523847306159	5.06413466642213e-10	-1	4.32184747853362e-07	Down	Down	
6:98754169|98766305	ENSSSCG00000003682	ANKRD12	circANKRD12_25	-1.57500782035814	-3.38788988580231	38.6497699995941	5.07092328653149e-10	-1	4.32184747853362e-07	Down	Down	
10:46981022|46984113	ENSSSCG00000039658		circENSSSCG00000039658_7	-4.31452277769121	-4.52964678759993	38.5683538727834	5.28692450646003e-10	-1	4.49508335074068e-07	Down	Down	
6:106733902|106752875	ENSSSCG00000003700	ESCO1	circESCO1_30	-1.95048212736476	-4.34710531814563	38.5214875908447	5.41541596848456e-10	-1	4.58224707909824e-07	Down	Down	
5:82571957|82602343	ENSSSCG00000000866	MYBPC1	circMYBPC1_33	-2.07887341028476	-4.54010541787355	38.5256586122388	5.40385480147816e-10	-1	4.58224707909824e-07	Down	Down	
7:80679548|80683819	ENSSSCG00000033958	RYR3	circRYR3_8	-2.75130505634265	-5.11856377338021	38.4799600588612	5.53188058725781e-10	-1	4.66959539217798e-07	Down	Down	
6:147598961|147607179	ENSSSCG00000025672	RAVER2	circRAVER2_1	-2.57141717767862	-5.00028658680733	38.4609607658819	5.58599727385972e-10	-1	4.70402296443379e-07	Down	Down	
3:87299327|87301882	ENSSSCG00000008412	PSME4	circPSME4_84	-1.26260741118919	0.732823183378575	38.2956154947562	6.07990979215134e-10	-1	5.10776116833773e-07	Down	Down	
14:79362504|79364310	ENSSSCG00000010325	KCNMA1	circKCNMA1_4	-1.55659728566531	-3.25357824916622	38.2688236695418	6.16396001628329e-10	-1	5.16607199046428e-07	Down	Down	
11:75797931|75862892	ENSSSCG00000009543		circENSSSCG00000009543_12	-2.73714812493441	-5.11537603519317	38.2467648413802	6.23403457848648e-10	-1	5.21242108249167e-07	Down	Down	
1:242398580|242494867	ENSSSCG00000041513		circENSSSCG00000041513_7	-2.09574582060216	-4.55710638754471	38.1247371870286	6.63634215653645e-10	-1	5.53568206118427e-07	Down	Down	
6:149283991|149296223			circ6:149283991|149296223	-2.65189204751228	-5.06713765049452	38.0769356123199	6.80093252351393e-10	-1	5.65959489463856e-07	Down	Down	
7:113130074|113138055	ENSSSCG00000002441	PPP4R3A	circPPP4R3A_24	-1.42751935495301	-2.50258943987214	37.9928812777499	7.10032251109696e-10	-1	5.89483810848352e-07	Down	Down	
13:109739492|109757813	ENSSSCG00000028905	TNIK	circTNIK_21	-2.02811003749309	-4.50208534725681	37.9494156018115	7.26028145664347e-10	-1	6.00646473881718e-07	Down	Down	
3:51302945|51306765	ENSSSCG00000049447		circENSSSCG00000049447_9	-1.39889441509672	-2.25644485503001	37.8780876311271	7.53063326212467e-10	-1	6.2082681372456e-07	Down	Down	
3:40456609|40471377	ENSSSCG00000022963		circENSSSCG00000022963_22	-1.61259174278905	-2.20852309960529	37.8358302945849	7.6955306044833e-10	-1	6.3277421527455e-07	Down	Down	
17:11447911|11470388	ENSSSCG00000007027	SLC20A2	circSLC20A2_6	-2.84665561098965	-5.17916640697558	37.8318057926323	7.71142240106269e-10	-1	6.3277421527455e-07	Down	Down	
1:248480227|248486255	ENSSSCG00000005436	RAD23B	circRAD23B_24	-1.49393453534416	-3.03537211094757	37.7534556620512	8.02743910302473e-10	-1	6.57177197881127e-07	Down	Down	
1:127746552|127748761	ENSSSCG00000040383	MFAP1	circMFAP1_3	-1.35084570048558	-1.75870704320804	37.7394348469396	8.08534326686007e-10	-1	6.60385384178698e-07	Down	Down	
12:14685735|14690514	ENSSSCG00000017277	PECAM1	circPECAM1_17	-2.93988660923353	-5.24753720194347	37.7088969109915	8.2129124681194e-10	-1	6.69255632078781e-07	Down	Down	
13:146211073|146212596	ENSSSCG00000011917	NAA50	circNAA50_3	-1.34988701909319	-1.62904008197547	37.6998337513915	8.25115929102135e-10	-1	6.70823052737589e-07	Down	Down	
7:60723646|60732585	ENSSSCG00000001924		circENSSSCG00000001924_22	-1.87983165881681	-4.28044410387512	37.6468680822507	8.47826946309318e-10	-1	6.84555265545915e-07	Down	Down	
9:86021853|86025117	ENSSSCG00000015362	TSPAN13	circTSPAN13_2	-1.50482855756975	-3.09642983926733	37.4962873404511	9.15871535141406e-10	-1	7.36127052267504e-07	Down	Down	
15:66203239|66211225	ENSSSCG00000035702	WDSUB1	circWDSUB1_5	-1.53706383434106	-3.3186448782949	37.4868977205424	9.20291264519756e-10	-1	7.37998297586838e-07	Down	Down	
15:112840121|112870004	ENSSSCG00000022830	KANSL1L	circKANSL1L_33	-1.39440483958592	-2.29219075456922	37.4714940248374	9.27588141432846e-10	-1	7.40750903555553e-07	Down	Down	
11:458635|468238	ENSSSCG00000009570	MPHOSPH8	circMPHOSPH8_7	-1.54239455788258	-3.30586956704096	37.4707910284087	9.27922536224377e-10	-1	7.40750903555553e-07	Down	Down	
5:96874818|96884397	ENSSSCG00000000934	LRRIQ1	circLRRIQ1_6	-2.54158373783932	-5.00871267376729	37.4611433073372	9.32523887348106e-10	-1	7.42743698662427e-07	Down	Down	
5:67147863|67154450	ENSSSCG00000000736	TEAD4	circTEAD4_4	-2.5623521420009	-5.02826656250181	37.4484271192794	9.38623620765153e-10	-1	7.45918272174008e-07	Down	Down	
14:103437186|103438960	ENSSSCG00000010465	TNKS2	circTNKS2_36	-1.67587866035256	-3.82183827639327	37.437322473705	9.43982991596412e-10	-1	7.48491538622122e-07	Down	Down	
4:82951030|82976560	ENSSSCG00000006303	DCAF6	circDCAF6_15	-2.21283789276493	-4.73828250055052	37.3439147354274	9.90293931561647e-10	-1	7.83451282484165e-07	Down	Down	
18:1475203|1481335	ENSSSCG00000033272	DNAJB6	circDNAJB6_12	-1.28125833041646	-0.318009575531894	37.320764402382	1.00211924686454e-09	-1	7.86227338501941e-07	Down	Down	
8:32773630|32776267	ENSSSCG00000008799	LIMCH1	circLIMCH1_62	-1.48983418978009	-3.05665214026488	37.3284226547539	9.98191803127652e-10	-1	7.86227338501941e-07	Down	Down	
4:39934333|39947397	ENSSSCG00000006087	CPQ	circCPQ_27	-2.37793581728383	-4.88709087981748	37.3206137147462	1.0021966802413e-09	-1	7.86227338501941e-07	Down	Down	
7:80933668|80956041	ENSSSCG00000033958	RYR3	circRYR3_62	-2.9834635837211	-5.28027257852592	37.3196035254771	1.00271593771149e-09	-1	7.86227338501941e-07	Down	Down	
12:59827745|59839936	ENSSSCG00000018045	ULK2	circULK2_23	-2.56685773673718	-3.4410516498913	37.3051207444514	1.01019005947957e-09	-1	7.90331488574302e-07	Down	Down	
8:80870172|80894999	ENSSSCG00000009029	ARHGAP10	circARHGAP10_45	-1.68566936642363	-3.86624560536292	37.2431694875962	1.04279601279386e-09	-1	8.14036098093441e-07	Down	Down	
15:120032208|120049357	ENSSSCG00000027669	TNS1	circTNS1_15	-1.78394039596888	-3.96468601463565	37.2386266043441	1.04522806787456e-09	-1	8.14133448964969e-07	Down	Down	
4:67698424|67701868	ENSSSCG00000006202	CSPP1	circCSPP1_72	-1.96980694787564	-4.42806779513539	37.2218163142613	1.05427703361078e-09	-1	8.19372963980971e-07	Down	Down	
4:29038357|29047618	ENSSSCG00000042644,ENSSSCG00000006032	EMC2	circEMC2_18	-1.45267599803955	-2.79184889896519	37.2119368037344	1.059631718735e-09	-1	8.21724602561169e-07	Down	Down	
1:121213867|121216490	ENSSSCG00000004636	TRPM7	circTRPM7_91	-1.51574416186971	-3.22299138064355	37.2043489544118	1.06376280700578e-09	-1	8.23119131305145e-07	Down	Down	
4:83334325|83337335	ENSSSCG00000006307	RCSD1	circRCSD1_2	-1.82401073380528	-4.19907154563595	37.1917540022497	1.07065556456262e-09	-1	8.26639807489129e-07	Down	Down	
10:41381255|41403128	ENSSSCG00000011022	SVIL	circSVIL_33	-1.63477691341797	-2.7712668740467	37.06779728666	1.14092460602725e-09	-1	8.78970309364801e-07	Down	Down	
1:20525842|20531840	ENSSSCG00000004123	UTRN	circUTRN_2	-1.95773201941095	-4.37119235294089	37.0309163910939	1.16270983204236e-09	-1	8.93802152455676e-07	Down	Down	
12:47197656|47204903	ENSSSCG00000017812	VPS53	circVPS53_13	-1.9394087900016	-4.39039763172024	37.0076095413763	1.17669126028494e-09	-1	9.00625707253751e-07	Down	Down	
13:180693583|180704052	ENSSSCG00000024623	USP25	circUSP25_76	-2.37911519249144	-4.91493112255153	36.9815037605829	1.19255169873222e-09	-1	9.10789419020499e-07	Down	Down	
15:84365150|84381041			circ15:84365150|84381041	-3.13559414605092	-5.42534451921323	36.955783749751	1.20838708355563e-09	-1	9.20890134147092e-07	Down	Down	
9:118051242|118074614	ENSSSCG00000015509	COP1	circCOP1_43	-2.25884418657923	-4.79427588564566	36.9370453552724	1.22005641535813e-09	-1	9.27779279785829e-07	Down	Down	
16:47810330|47817069	ENSSSCG00000016968	BDP1	circBDP1_20	-1.46176267318534	-2.97192933901297	36.9113042721676	1.23627085575485e-09	-1	9.38087642640782e-07	Down	Down	
7:98222032|98228661	ENSSSCG00000002378	MLH3	circMLH3_5	-2.19290099620564	-4.7361195969208	36.7885049041691	1.31664289226364e-09	-1	9.96930353385994e-07	Down	Down	
2:62307779|62318351	ENSSSCG00000022227	BRD4	circBRD4_6	-1.9269981493767	-4.33504872208114	36.774605760456	1.32606332236464e-09	-1	1.00191324821505e-06	Down	Down	
8:124560982|124562303	ENSSSCG00000029621	BMPR1B	circBMPR1B_5	-1.75426750643214	-1.95864596741819	36.7371302535089	1.35180077896839e-09	-1	1.01917691037248e-06	Down	Down	
AEMK02000510.1:631357|631791	ENSSSCG00000038870	TNRC6A	circTNRC6A_33	-1.30149578935305	-1.03786988403715	36.6939192930466	1.38209872144529e-09	-1	1.03979795579881e-06	Down	Down	
13:110811400|110840910	ENSSSCG00000011752	FNDC3B	circFNDC3B_26	-2.01736670525625	-4.54165765736053	36.6214751196961	1.4344272134327e-09	-1	1.07687028871584e-06	Down	Down	
5:82610025|82617949	ENSSSCG00000000866	MYBPC1	circMYBPC1_72	-2.79861308859409	-5.19381523604164	36.5906764434507	1.45727066402122e-09	-1	1.0893839198642e-06	Down	Down	
4:65502957|65508255	ENSSSCG00000006196	SLCO5A1	circSLCO5A1_3	-1.61450160441543	-2.12316067804415	36.5775510001309	1.4671161972867e-09	-1	1.09442525901782e-06	Down	Down	
1:166036953|166058413	ENSSSCG00000004958	PIAS1	circPIAS1_20	-1.26133597904278	-0.0557273842283444	36.5515084848177	1.48684857819911e-09	-1	1.10520497707669e-06	Down	Down	
9:73310284|73332779	ENSSSCG00000018731,ENSSSCG00000015320	ssc-mir-489,CALCR	circssc-mir-489,CALCR_1	-2.24905074487771	-4.8103652597886	36.550220502556	1.48783134788017e-09	-1	1.10520497707669e-06	Down	Down	
7:60112737|60124950	ENSSSCG00000001921	NEO1	circNEO1_22	-2.84151766649744	-5.22548614406268	36.5092474037689	1.51943685105707e-09	-1	1.12631129469408e-06	Down	Down	
14:60415413|60415661			circ14:60415413|60415661	-3.10217022693608	-5.36581601414203	36.4418321028381	1.5729088714558e-09	-1	1.16106999548107e-06	Down	Down	
8:124560982|124569347	ENSSSCG00000029621	BMPR1B	circBMPR1B_6	-1.78510594307426	-4.15488479614827	36.3281045014177	1.66741964663648e-09	-1	1.22826517285554e-06	Down	Down	
2:136907206|136920524	ENSSSCG00000014304	SEC24A	circSEC24A_35	-1.40298516547124	-2.56423363676137	36.2872365749705	1.7027534983687e-09	-1	1.25167990703834e-06	Down	Down	
14:71327584|71330706	ENSSSCG00000029311	MYPN	circMYPN_5	-2.25057679562216	-4.78416080222243	36.2411861973467	1.74346722343461e-09	-1	1.27894376088474e-06	Down	Down	
2:103622826|103628039	ENSSSCG00000014173	LNPEP	circLNPEP_12	-2.00217958771871	-4.51451950845548	36.2305043583199	1.75304960845184e-09	-1	1.2833050540344e-06	Down	Down	
5:73463796|73481454	ENSSSCG00000031775	YAF2	circYAF2_8	-1.41010340882731	-2.6363150114308	36.1953713081495	1.78494004101407e-09	-1	1.30394489406122e-06	Down	Down	
3:114064506|114114025	ENSSSCG00000008581	NCOA1	circNCOA1_45	-2.18102990867371	-4.74923522599783	36.062944321015	1.91045474726002e-09	-1	1.39275308851697e-06	Down	Down	
15:31320424|31336505	ENSSSCG00000015743	PTPN4	circPTPN4_6	-1.51557523010999	-3.34211747735471	36.0305110461342	1.9425193244646e-09	-1	1.41030100518804e-06	Down	Down	
11:4150278|4158317	ENSSSCG00000009298	CDK8	circCDK8_26	-2.83114242397972	-5.23559381595787	36.0312659718887	1.9417668897994e-09	-1	1.41030100518804e-06	Down	Down	
12:31634176|31639609	ENSSSCG00000017604	HLF	circHLF_4	-2.18692157969467	-4.75790648163475	36.0228700675976	1.95015154103429e-09	-1	1.41293484670371e-06	Down	Down	
18:38320665|38324769	ENSSSCG00000027389	HERPUD2	circHERPUD2_16	-2.50116083973507	-5.02761641426348	36.0147810368685	1.95826401842174e-09	-1	1.41481201208396e-06	Down	Down	
6:71988501|71995862	ENSSSCG00000003433	PLOD1	circPLOD1_1	-2.96036276521191	-5.29419268811521	36.0122971242328	1.96076190585373e-09	-1	1.41481201208396e-06	Down	Down	
X:13297224|13306625	ENSSSCG00000012149	RBBP7	circRBBP7_7	-2.41002293098927	-4.96779467351107	35.9466490128122	2.0279484372812e-09	-1	1.46030497633479e-06	Down	Down	
6:118677315|118680643	ENSSSCG00000028047	DTNA	circDTNA_20	-2.01041319024435	-4.55146927951792	35.9122202399685	2.06410061744732e-09	-1	1.48331062782603e-06	Down	Down	
14:30929859|30936150	ENSSSCG00000009808	TMEM120B	circTMEM120B_9	-1.397669568561	-2.36568281231572	35.9021233898579	2.07482475987019e-09	-1	1.48798672270658e-06	Down	Down	
1:216148995|216177064	ENSSSCG00000005205	KIAA2026	circKIAA2026_6	-1.2343102829868	0.824376721320482	35.8701919141974	2.10910866878825e-09	-1	1.50950575888422e-06	Down	Down	
3:51455519|51456548	ENSSSCG00000008150	TMEM182	circTMEM182_3	-2.06738493304463	-4.60816949514366	35.832649470047	2.15014316286546e-09	-1	1.53575934040101e-06	Down	Down	
X:16491482|16500039	ENSSSCG00000012163	RPS6KA3	circRPS6KA3_27	-1.83750804827003	-4.2819509057113	35.8154574757857	2.16920022739832e-09	-1	1.54624097987097e-06	Down	Down	
7:62697682|62737351	ENSSSCG00000039714	MIPOL1	circMIPOL1_25	-2.4040756223389	-4.95746487871595	35.7856418007826	2.20265233936512e-09	-1	1.56692068957852e-06	Down	Down	
2:4428979|4442066	ENSSSCG00000012884	PPP6R3	circPPP6R3_37	-1.87133450567863	-4.34895512086548	35.7268772089224	2.2701040835308e-09	-1	1.61165514134676e-06	Down	Down	
15:84372770|84380166			circ15:84372770|84380166	-2.21874842485281	-4.79352038028827	35.7068133740472	2.29360446874902e-09	-1	1.62506942805478e-06	Down	Down	
9:72005482|72014352	ENSSSCG00000015310	AKAP9	circAKAP9_84	-1.56594390415347	-3.64028346041597	35.7022289735873	2.29900818884133e-09	-1	1.62563375828363e-06	Down	Down	
12:59320434|59331703	ENSSSCG00000050244		circENSSSCG00000050244_60	-1.74426659491107	-2.73004805631782	35.6898605263543	2.3136507922522e-09	-1	1.62945668690905e-06	Down	Down	
11:51531489|51531654	ENSSSCG00000009480	NDFIP2	circNDFIP2_4	-2.63181769471058	-5.11528907207909	35.6916166164169	2.31156613966037e-09	-1	1.62945668690905e-06	Down	Down	
7:52165917|52166637	ENSSSCG00000001806	FSD2	circFSD2_1	-2.36118595283932	-4.87029923185947	35.6218923848191	2.39579876058102e-09	-1	1.683950633224e-06	Down	Down	
1:65894300|65921100	ENSSSCG00000004347	FBXL4	circFBXL4_10	-1.69982522674334	-4.01694141560929	35.564907396264	2.46691892671906e-09	-1	1.73049213077388e-06	Down	Down	
9:126407565|126438047	ENSSSCG00000015569	SWT1	circSWT1_62	-1.70984806624015	-4.02206289615514	35.5484708244984	2.48782271533257e-09	-1	1.74169309160477e-06	Down	Down	
6:2564305|2574166	ENSSSCG00000002660	MTHFSD	circMTHFSD_3	-1.37566045262523	-2.4940127904704	35.5250375709278	2.51793185055536e-09	-1	1.75928147698486e-06	Down	Down	
12:59827745|59830584	ENSSSCG00000018045	ULK2	circULK2_21	-2.49347536454591	-4.96086319947606	35.4977801492535	2.55341400561274e-09	-1	1.77969752210984e-06	Down	Down	
10:43448481|43453197	ENSSSCG00000021309	TRDMT1	circTRDMT1_11	-1.59530071559729	-3.71135737204387	35.4140985197172	2.66550477134516e-09	-1	1.8513924518514e-06	Down	Down	
12:11273790|11278510	ENSSSCG00000017256	ABCA6	circABCA6_55	-2.9904812175217	-5.34124863982084	35.1554314024544	3.0441119490777e-09	-1	2.11020950208325e-06	Down	Down	
12:45856452|45870929	ENSSSCG00000017791		circENSSSCG00000017791_9	-2.15839528551745	-4.77108392697837	35.1011302615148	3.13019059796472e-09	-1	2.16138741946823e-06	Down	Down	
9:41453661|41464576	ENSSSCG00000015052	USP28	circUSP28_25	-1.86185817731546	-4.36712842573712	35.0588106949915	3.19896256534223e-09	-1	2.20456005352659e-06	Down	Down	
15:93237260|93243693	ENSSSCG00000016033	GULP1	circGULP1_41	-2.5337289789933	-5.06922985162273	35.0363779542055	3.23602870004372e-09	-1	2.22575694081526e-06	Down	Down	
11:5503065|5524214	ENSSSCG00000009319	PAN3	circPAN3_7	-1.38893336988195	-2.72339909975884	34.9613994611359	3.36306694183135e-09	-1	2.30415144082241e-06	Down	Down	
4:67698424|67722071	ENSSSCG00000006202	CSPP1	circCSPP1_75	-1.29065869881175	-1.52724879822316	34.9367497380021	3.40591311717637e-09	-1	2.32898451146701e-06	Down	Down	
1:227999397|228037829	ENSSSCG00000031382	C9orf40	circC9orf40_5	-1.44027351405617	-1.62110356324966	34.8529298866698	3.55574072384369e-09	-1	2.42204976827008e-06	Down	Down	
13:69039990|69043142	ENSSSCG00000011593	TMCC1	circTMCC1_2	-1.43626476702503	-3.10409806733691	34.7962897245555	3.66070436068023e-09	-1	2.48395686430742e-06	Down	Down	
9:10229873|10258500	ENSSSCG00000028979	UVRAG	circUVRAG_30	-1.3077361476995	-1.92678521657512	34.7710861173459	3.70840301637688e-09	-1	2.51149280980899e-06	Down	Down	
13:110784615|110827514	ENSSSCG00000011752	FNDC3B	circFNDC3B_14	-1.75777542598016	-4.21700910651001	34.7640042021427	3.72191743939769e-09	-1	2.5158165459518e-06	Down	Down	
11:48096771|48110822	ENSSSCG00000040184	LMO7	circLMO7_57	-1.78339733358715	-4.24030225308638	34.7080086716588	3.83052512597669e-09	-1	2.57463891806536e-06	Down	Down	
1:144967552|144979459	ENSSSCG00000050965,ENSSSCG00000004854	TJP1	circTJP1_23	-2.40065746530059	-4.99090078858305	34.7134405114179	3.81985210800733e-09	-1	2.57463891806536e-06	Down	Down	
14:54696668|54709634	ENSSSCG00000010144	ACTN2	circACTN2_23	-2.4613372768804	-5.03129998966942	34.7078536601534	3.83083014585572e-09	-1	2.57463891806536e-06	Down	Down	
16:17730698|17746986	ENSSSCG00000016809	DROSHA	circDROSHA_2	-1.67032477060763	-4.00260521720949	34.6697412840009	3.90656778667605e-09	-1	2.62054943749415e-06	Down	Down	
6:47372669|47384422			circ6:47372669|47384422	-2.69333589910079	-5.18869760559709	34.655347875562	3.93555914531847e-09	-1	2.63498753523862e-06	Down	Down	
13:94230984|94246131	ENSSSCG00000024205	ARHGEF26	circARHGEF26_14	-2.46215838329055	-5.04154581246259	34.6363862703572	3.97408095911396e-09	-1	2.65573981427577e-06	Down	Down	
1:253131828|253139379	ENSSSCG00000005467	HSDL2	circHSDL2_2	-1.90173179417262	-4.45570103704601	34.6142428277101	4.01954511941301e-09	-1	2.68104419303245e-06	Down	Down	
14:46985143|46993251	ENSSSCG00000009994	MTMR3	circMTMR3_33	-1.41520672114378	-2.92295877283651	34.603861423127	4.0410388433208e-09	-1	2.69029492383525e-06	Down	Down	
X:28483294|28497046	ENSSSCG00000028148	DMD	circDMD_126	-2.28138976917264	-4.89689569395898	34.5878072120906	4.07450442630062e-09	-1	2.70746598831189e-06	Down	Down	
7:26599398|26633973	ENSSSCG00000001485	MLIP	circMLIP_4	-2.7841448477342	-5.24590683449815	34.5801483062742	4.09056733729702e-09	-1	2.71303034128051e-06	Down	Down	
1:248463645|248483274	ENSSSCG00000005436	RAD23B	circRAD23B_5	-1.50664541217593	-3.46003957710508	34.569331090247	4.11336221877392e-09	-1	2.72303035407329e-06	Down	Down	
4:74411794|74431438	ENSSSCG00000006239	UBXN2B	circUBXN2B_4	-1.78355096388614	-2.26100250966187	34.4985993383268	4.26558161405068e-09	-1	2.81851100941592e-06	Down	Down	
13:202806712|202807630	ENSSSCG00000021042	BRWD1	circBRWD1_29	-1.59397666160189	-2.96222657500886	34.4519204695621	4.36911478097232e-09	-1	2.88152511360261e-06	Down	Down	
14:123983965|123993220	ENSSSCG00000010640	NRAP	circNRAP_36	-2.83195435606311	-5.27462808420022	34.4422453232044	4.39088700645832e-09	-1	2.89048159497534e-06	Down	Down	
8:13450639|13470544	ENSSSCG00000051696		circENSSSCG00000051696_1	-2.38359989750819	-4.99448659916025	34.3777554961385	4.5388122336064e-09	-1	2.9822954632302e-06	Down	Down	
17:35504077|35510625	ENSSSCG00000007231	MYLK2	circMYLK2_4	-2.81354879241951	-5.27966297713485	34.2576073620177	4.82784532257134e-09	-1	3.16631274163078e-06	Down	Down	
15:112869863|112896614	ENSSSCG00000022830	KANSL1L	circKANSL1L_46	-1.20410757089426	0.860849400534816	34.239700060344	4.87247454734275e-09	-1	3.18965382037589e-06	Down	Down	
10:53197803|53245866	ENSSSCG00000011085,ENSSSCG00000042149	MLLT10	circMLLT10_54	-2.04443640488818	-4.66407208034932	34.2206374072905	4.92043728186914e-09	-1	3.20914375653204e-06	Down	Down	
2:96155707|96165180	ENSSSCG00000014149	MEF2C	circMEF2C_13	-1.46190674021842	-3.3008351285231	34.1659435650049	5.06069078672087e-09	-1	3.28846110487982e-06	Down	Down	
13:108671003|108677607	ENSSSCG00000029608	SEC62	circSEC62_8	-1.33308726281961	-2.39699236409606	34.1496867823519	5.10314546653729e-09	-1	3.30387937430254e-06	Down	Down	
4:107846330|107848522	ENSSSCG00000006779	ST7L	circST7L_39	-1.36375111213585	-2.6040345761734	34.1508868622804	5.09999929421663e-09	-1	3.30387937430254e-06	Down	Down	
13:34769748|34780761	ENSSSCG00000035824	PBRM1	circPBRM1_74	-1.53225534192241	-3.59933537970138	34.1103107039219	5.20746046922507e-09	-1	3.36453151115939e-06	Down	Down	
1:115274306|115275625	ENSSSCG00000026960		circENSSSCG00000026960_40	-2.87349200183032	-5.3143635293971	34.1071599282195	5.2158991979577e-09	-1	3.36453151115939e-06	Down	Down	
11:5766388|5767129	ENSSSCG00000009320	FLT1	circFLT1_18	-1.46169656550941	-3.27546524896655	34.0873253531367	5.26933755065559e-09	-1	3.39279952321811e-06	Down	Down	
15:46425015|46429747	ENSSSCG00000015792	LRP2BP	circLRP2BP_11	-1.4310431372258	-3.17973595493233	33.9940136151479	5.52818962208563e-09	-1	3.55298458837009e-06	Down	Down	
AEMK02000682.1:666639|667406	ENSSSCG00000037046	TUBB4B	circTUBB4B_1	-2.68465498664647	-4.9731251648685	33.9664400376661	5.60709038347563e-09	-1	3.59714218048559e-06	Down	Down	
X:41275981|41299010	ENSSSCG00000012266	SLC9A7	circSLC9A7_4	-1.71090503563048	-3.39557657183107	33.9113025283326	5.76826284996515e-09	-1	3.68046462392966e-06	Down	Down	
15:45869058|45882359	ENSSSCG00000015784	ACSL1	circACSL1_4	-2.41398404765372	-5.02888665117147	33.9116275559971	5.76729929599128e-09	-1	3.68046462392966e-06	Down	Down	
7:42064668|42065162	ENSSSCG00000001727	TNFRSF21	circTNFRSF21_7	-1.57458875915713	-3.77178020986464	33.8380435059007	5.98960678226769e-09	-1	3.80792219005849e-06	Down	Down	
12:11253178|11259350	ENSSSCG00000017256	ABCA6	circABCA6_31	-2.66592868810306	-5.19769427998141	33.8062101740322	6.08842000113322e-09	-1	3.86378141525153e-06	Down	Down	
14:48486297|48490935	ENSSSCG00000010034		circENSSSCG00000010034_23	-2.31659750483301	-4.96539249340772	33.7732087671182	6.19258296754758e-09	-1	3.92282898492165e-06	Down	Down	
1:129064488|129085684	ENSSSCG00000004729		circENSSSCG00000004729_40	-2.40179741819225	-5.02899397819226	33.7341819118497	6.3180698882626e-09	-1	3.99514883808983e-06	Down	Down	
AEMK02000569.1:146622|147613	ENSSSCG00000032029		circENSSSCG00000032029_2	-2.35842274723999	-4.92572991879971	33.6489912379784	6.60091012177663e-09	-1	4.16653225582854e-06	Down	Down	
15:84372770|84374005			circ15:84372770|84374005	-2.71152356731041	-5.2143124812554	33.6010558576319	6.76559923664261e-09	-1	4.26285910188201e-06	Down	Down	
