circ_id	gene_id	gene_name	circ_name	logFC	logCPM	LR	PValue	DE	FDR	Regulation	label	annotation
1:4822372|4843415	ENSSSCG00000004029	QKI	circQKI_31	-1.59300320406402	-2.23605936993244	40.0357889315329	2.49352206307173e-10	-1	1.84330248888168e-07	Down	Down	
10:56437592|56440959			circ10:56437592|56440959	-2.52490962085281	-4.91709608359094	39.9676869647769	2.58198988409333e-10	-1	1.90014193216816e-07	Down	Down	
13:32059508|32059882	ENSSSCG00000034357	DAG1	circDAG1_4	-1.64428531569861	-2.910541633029	39.6903135888047	2.97597856097962e-10	-1	2.17545358410532e-07	Down	Down	
6:103477653|103484836	ENSSSCG00000003693	MYOM1	circMYOM1_7	-1.71138289003149	-3.32484323966029	39.5976105732206	3.12064884290032e-10	-1	2.27613885303463e-07	Down	Down	
7:26644983|26664601	ENSSSCG00000001485	MLIP	circMLIP_22	-1.51825546433401	1.21506341792387	39.5465672989005	3.20329003570988e-10	-1	2.33123516366016e-07	Down	Down	
2:74776555|74777761	ENSSSCG00000032170	DAPK3	circDAPK3_5	-2.78404319878437	-5.14173176309418	39.5313503814313	3.22834820948856e-10	-1	2.34427362315607e-07	Down	Down	
7:120501144|120502124	ENSSSCG00000002509	CCNK	circCCNK_3	-3.03100677226434	-5.28680787042045	39.4447305835902	3.37477182465586e-10	-1	2.43444172101181e-07	Down	Down	
14:9497312|9498411	ENSSSCG00000009652	KCTD9	circKCTD9_20	-1.49233542631193	-0.771371027575685	39.2634290427199	3.70312662065375e-10	-1	2.65961471019168e-07	Down	Down	
2:59589980|59595767	ENSSSCG00000036363		circENSSSCG00000036363_4	-3.20857866042757	-5.5192384817355	39.2670786831223	3.69621126598806e-10	-1	2.65961471019168e-07	Down	Down	
14:87822731|87882941	ENSSSCG00000010360	BMPR1A	circBMPR1A_23	-2.17567592211277	-4.59860411926766	39.2326775566829	3.76191143224664e-10	-1	2.69593522315158e-07	Down	Down	
9:105949692|105965185	ENSSSCG00000015434	SYPL1	circSYPL1_3	-2.5414186791169	-4.59394881985644	39.208925365662	3.80795504294221e-10	-1	2.71949055902311e-07	Down	Down	
9:90618099|90618704	ENSSSCG00000015379	DNAH11	circDNAH11_20	-2.87452397040034	-5.18518087561248	39.2071845745714	3.81135167204607e-10	-1	2.71949055902311e-07	Down	Down	
4:50447701|50486463	ENSSSCG00000006137	WWP1	circWWP1_73	-2.20362775951736	-4.50363878677077	39.1754287905219	3.87384860751735e-10	-1	2.75808777398688e-07	Down	Down	
15:120046877|120049357	ENSSSCG00000027669	TNS1	circTNS1_21	-2.89631690841746	-5.21236758163105	39.1404475206078	3.94388170366067e-10	-1	2.80187185423639e-07	Down	Down	
7:75917037|75918564	ENSSSCG00000002032	SLC7A8	circSLC7A8_12	-3.25809401743785	-5.42008788425296	39.1049070001116	4.01633266593122e-10	-1	2.84718082925402e-07	Down	Down	
18:50373935|50374173	ENSSSCG00000016732	TBRG4	circTBRG4_2	-2.42475093496628	-4.8785714633855	39.0718297993044	4.08495870062808e-10	-1	2.88958885706649e-07	Down	Down	
14:129071660|129077230	ENSSSCG00000010681	SFXN4	circSFXN4_18	-3.3068001739757	-5.49978889360819	39.0673617142137	4.09431829901016e-10	-1	2.88998117509551e-07	Down	Down	
15:112840121|112870004	ENSSSCG00000022830	KANSL1L	circKANSL1L_33	-1.52174171715786	-1.3566307477976	38.990552315494	4.25861495906271e-10	-1	2.99307678903324e-07	Down	Down	
13:77068767|77075075	ENSSSCG00000033185	PPP2R3A	circPPP2R3A_27	-1.48999118001122	-0.443869866701576	38.9456141601986	4.35778229509455e-10	-1	3.0497135664781e-07	Down	Down	
13:117742145|117749582	ENSSSCG00000011765	USP13	circUSP13_14	-1.92721401558096	-4.06492599982275	38.8914885705961	4.48029814647802e-10	-1	3.12878284667056e-07	Down	Down	
2:40817322|40819211	ENSSSCG00000013366	LDHA	circLDHA_5	-3.19205565855085	-5.47665794276265	38.8816777493479	4.50287179464859e-10	-1	3.13787066520458e-07	Down	Down	
2:150960723|150961963			circ2:150960723|150961963	-3.19224813400203	-5.52239635221587	38.8250997779258	4.63529133307808e-10	-1	3.22330499286911e-07	Down	Down	
15:137908041|137910504	ENSSSCG00000025228	TRAF3IP1	circTRAF3IP1_13	-3.19884380420518	-5.47328950220578	38.7271913737807	4.87372104894974e-10	-1	3.37480505571167e-07	Down	Down	
14:135073714|135075325	ENSSSCG00000010741	EDRF1	circEDRF1_19	-1.96658936448316	-2.38708219799912	38.6727497598089	5.01157145027268e-10	-1	3.45567855668056e-07	Down	Down	
7:75024652|75026711	ENSSSCG00000001993,ENSSSCG00000001992	TGM1,RABGGTA	circTGM1,RABGGTA_1	-1.88844052410095	-3.99528687108202	38.6330840326235	5.11446012930717e-10	-1	3.51923106520195e-07	Down	Down	
4:64777339|64780403	ENSSSCG00000006193	TRAM1	circTRAM1_2	-1.75368781103457	-3.51375881263729	38.5209827448039	5.41681697122558e-10	-1	3.71171833635205e-07	Down	Down	
8:30920209|30938242	ENSSSCG00000033602	UBE2K	circUBE2K_9	-2.21937353153912	-4.57324163677867	38.4435621687405	5.63601941902242e-10	-1	3.85387485360616e-07	Down	Down	
3:18559247|18565263	ENSSSCG00000007805	ATP2A1	circATP2A1_17	-1.79608828449983	-3.8852369919603	38.2624384904885	6.18416240337211e-10	-1	4.20242643519089e-07	Down	Down	
9:36729254|36731849	ENSSSCG00000025606	ATM	circATM_153	-1.94362680195556	-3.98459017802785	38.2209942800433	6.31691109161951e-10	-1	4.28376627149266e-07	Down	Down	
17:5259517|5263659	ENSSSCG00000006987	SLC7A2	circSLC7A2_18	-2.28945675687937	-4.66486694442839	38.0650460179503	6.84250157097312e-10	-1	4.6116072035449e-07	Down	Down	
1:14408861|14457143	ENSSSCG00000025777	ESR1	circESR1_13	-3.1705860041686	-5.34541827129689	38.0424140213937	6.92233306920375e-10	-1	4.6558505784982e-07	Down	Down	
2:51414362|51430758	ENSSSCG00000034569	OBSCN	circOBSCN_33	-2.96900481205187	-5.27098677350254	37.9112252927941	7.40380148404871e-10	-1	4.95935332019582e-07	Down	Down	
2:113437287|113442220	ENSSSCG00000014190	FBXL17	circFBXL17_5	-2.74745083691403	-5.15113245254753	37.8553484514293	7.61892196731534e-10	-1	5.08270363218335e-07	Down	Down	
5:58045514|58054445	ENSSSCG00000000612	ATF7IP	circATF7IP_18	-1.51862130059712	-1.64317906018098	37.8390681048165	7.68276907044525e-10	-1	5.10635254017626e-07	Down	Down	
3:31255432|31256666	ENSSSCG00000021118	GSPT1	circGSPT1_26	-1.68687567358761	-3.46925025981168	37.8383781275684	7.68548677521265e-10	-1	5.10635254017626e-07	Down	Down	
13:135007591|135020313	ENSSSCG00000011858	ZNF148	circZNF148_8	-1.5029116055189	-2.20229987821454	37.795030850443	7.85816833951503e-10	-1	5.19919225939471e-07	Down	Down	
4:82951030|82958350	ENSSSCG00000006303	DCAF6	circDCAF6_13	-1.72097187447371	-3.66373953833431	37.7874955659911	7.8885803930235e-10	-1	5.19919225939471e-07	Down	Down	
3:110128254|110166923	ENSSSCG00000008535	CLIP4	circCLIP4_11	-2.28392853457817	-4.71233550435908	37.7795713048334	7.9206894700343e-10	-1	5.20989302313452e-07	Down	Down	
2:60937552|60938053	ENSSSCG00000013864,ENSSSCG00000013865	TMEM38A,NWD1	circTMEM38A,NWD1_4	-2.55771925375902	-4.02795650367237	37.7424363614584	8.0729123206054e-10	-1	5.29939870956285e-07	Down	Down	
5:86923721|86932427			circ5:86923721|86932427	-3.11906788404235	-5.53610975427724	37.581215437033	8.76848621798396e-10	-1	5.74451360270043e-07	Down	Down	
5:85286294|85290252	ENSSSCG00000000886	SLC25A3	circSLC25A3_2	-1.94739695033059	-2.73785241103035	37.5626694683379	8.85225568751893e-10	-1	5.78784106377122e-07	Down	Down	
15:106414678|106465899	ENSSSCG00000016117	CARF	circCARF_22	-2.2975431204431	-3.72883005023111	37.5515361914037	8.90292749201187e-10	-1	5.79285593272706e-07	Down	Down	
7:115274290|115276467			circ7:115274290|115276467	-3.11615001125299	-5.32028188006733	37.5493583745067	8.91287347862314e-10	-1	5.79285593272706e-07	Down	Down	
1:109269698|109284030	ENSSSCG00000024088	TLN2	circTLN2_17	-2.01321151171785	-4.2458777676283	37.5271163075229	9.015091145853e-10	-1	5.84771191893877e-07	Down	Down	
7:52117182|52122358	ENSSSCG00000001805	WHAMM	circWHAMM_8	-2.52782024414377	-4.95006559961652	37.3669068155663	9.78687740590356e-10	-1	6.28622052650308e-07	Down	Down	
12:20307501|20323765	ENSSSCG00000017401	ATP6V0A1	circATP6V0A1_10	-2.73088160698492	-5.20236818980611	37.3456891205912	9.8939335177373e-10	-1	6.34257178344776e-07	Down	Down	
18:9651790|9652810	ENSSSCG00000016501	KDM7A	circKDM7A_33	-2.09495502919705	-3.08694235030717	37.3194235142772	1.0028084953384e-09	-1	6.40355655930863e-07	Down	Down	
1:230250825|230260047	ENSSSCG00000005282	VPS13A	circVPS13A_122	-2.01713906579287	-4.4280983380986	37.2372413140865	1.04597081922189e-09	-1	6.64041756781097e-07	Down	Down	
13:127201706|127202743	ENSSSCG00000025592	TP63	circTP63_2	-2.73815448974004	-4.97716649900136	37.0605059297805	1.14519889011204e-09	-1	7.20073419370619e-07	Down	Down	
6:95386908|95387875	ENSSSCG00000003660	PABPC4	circPABPC4_4	-2.96719179211057	-5.25391794591791	36.9056995375918	1.23982981243052e-09	-1	7.76599581804878e-07	Down	Down	
X:29578514|29580636	ENSSSCG00000046408,ENSSSCG00000051175		circENSSSCG00000046408,ENSSSCG00000051175_5	-3.19884551945284	-5.47582225238519	36.8934344476242	1.2476538643422e-09	-1	7.80011807634784e-07	Down	Down	
6:37024201|37028332	ENSSSCG00000002844	PHKB	circPHKB_8	-3.04676464014873	-5.37399316028757	36.8489317907869	1.2764600827259e-09	-1	7.93486751538594e-07	Down	Down	
13:69443305|69445921	ENSSSCG00000034318	MRPS25	circMRPS25_1	-2.1632556646382	-4.6117928207344	36.8390673243319	1.28293490567633e-09	-1	7.96004116589772e-07	Down	Down	
2:5866018|5869771	ENSSSCG00000038323	ACTN3	circACTN3_5	-3.20234702528145	-5.52136736199374	36.6869365096674	1.38705821456317e-09	-1	8.55754951582966e-07	Down	Down	
6:157281816|157282222	ENSSSCG00000029633	USP24	circUSP24_44	-2.65727014741314	-5.07520423752545	36.679634924356	1.39226319483585e-09	-1	8.57354630529491e-07	Down	Down	
6:34615820|34621968	ENSSSCG00000040887	HEATR3	circHEATR3_5	-2.03426863996815	-4.33787673909008	36.6294736008236	1.42855359728495e-09	-1	8.78054850663787e-07	Down	Down	
3:23910594|23931547	ENSSSCG00000007839	EEF2K	circEEF2K_16	-2.15641248946925	-4.64442240241183	36.2911256033963	1.69935906629939e-09	-1	1.03128605397252e-06	Down	Down	
13:61453739|61488274			circ13:61453739|61488274	-2.25593132150067	-4.77105379372782	36.2905651416732	1.69984783179362e-09	-1	1.03128605397252e-06	Down	Down	
6:155709580|155715446	ENSSSCG00000036145	PRKAA2	circPRKAA2_19	-1.41074362112072	-0.539124935912675	36.1764134361539	1.80238881986355e-09	-1	1.08746665596404e-06	Down	Down	
14:72532081|72551855	ENSSSCG00000036152	TSPAN15	circTSPAN15_4	-2.03771507165349	-4.45653154652739	36.0984188964139	1.87598997096094e-09	-1	1.1297968885482e-06	Down	Down	
12:1049914|1050649	ENSSSCG00000044793		circENSSSCG00000044793_2	-2.62658857868637	-5.10681453326796	36.0565326834872	1.91675118934485e-09	-1	1.15012430003283e-06	Down	Down	
2:48822509|48835611	ENSSSCG00000020720	MRVI1	circMRVI1_3	-3.12855460346162	-5.45089569321789	35.9142839409037	2.0619155448274e-09	-1	1.22824679135897e-06	Down	Down	
14:131640344|131661342	ENSSSCG00000037530	TACC2	circTACC2_2	-3.12290006402605	-5.44878917664571	35.7716772284098	2.21849723596373e-09	-1	1.314363504125e-06	Down	Down	
13:4067610|4068255	ENSSSCG00000029811	PLCL2	circPLCL2_1	-5.40414535588264	-3.43565254530734	35.7540624661325	2.23864670659621e-09	-1	1.32391146069498e-06	Down	Down	
14:108951534|108951917	ENSSSCG00000010522	ANKRD2	circANKRD2_1	-1.84410676967501	-1.87542209920062	35.7488325153626	2.24466443800635e-09	-1	1.32508274551597e-06	Down	Down	
13:32693316|32696240	ENSSSCG00000011397	SLC38A3	circSLC38A3_2	-3.0868699423348	-5.5419892755221	35.6490813474634	2.36259270867856e-09	-1	1.38473668113426e-06	Down	Down	
6:72268441|72268810	ENSSSCG00000003438	VPS13D	circVPS13D_7	-3.13914237027294	-5.53276767840868	35.6336161627957	2.38142350604738e-09	-1	1.39328556965843e-06	Down	Down	
10:27641998|27657228	ENSSSCG00000010947	FBP2	circFBP2_10	-2.4526543762433	-4.97309303350668	35.5322338751032	2.50864677722125e-09	-1	1.45991232955024e-06	Down	Down	
7:75135635|75136922	ENSSSCG00000002001,ENSSSCG00000002002	REC8,IRF9	circREC8,IRF9_3	-1.85281695325924	-4.13217453214004	35.4040807404823	2.67924957388112e-09	-1	1.55643535290059e-06	Down	Down	
13:30729707|30744517	ENSSSCG00000029251		circENSSSCG00000029251_37	-1.71501488587203	-3.69478531194153	35.3971775376034	2.68876233290796e-09	-1	1.55920187574096e-06	Down	Down	
1:109970586|109980151	ENSSSCG00000036431	VPS13C	circVPS13C_17	-2.06297044792021	-3.92905729353109	35.3366783089319	2.77359203649728e-09	-1	1.60273090107601e-06	Down	Down	
14:87806050|87822845	ENSSSCG00000010360	BMPR1A	circBMPR1A_3	-3.97868283973484	-4.54995458657122	35.2497352239621	2.90021523925551e-09	-1	1.67295526545463e-06	Down	Down	
3:8589369|8594284	ENSSSCG00000007668	GIGYF1	circGIGYF1_2	-3.11300065930192	-5.53692119003449	35.2003800291166	2.97465494996412e-09	-1	1.70988480268331e-06	Down	Down	
7:30900112|30902633	ENSSSCG00000001534	ANKS1A	circANKS1A_9	-2.23367908942496	-4.82291066772272	35.1834554804019	3.00061940576248e-09	-1	1.72179423422861e-06	Down	Down	
15:84418364|84418642			circ15:84418364|84418642	-2.77778079160332	-5.17456946464141	35.1364347528037	3.07395263977256e-09	-1	1.75467097283267e-06	Down	Down	
X:16457835|16483070	ENSSSCG00000012163	RPS6KA3	circRPS6KA3_2	-2.72017596562996	-5.18780541475523	35.0508404849116	3.21208298042573e-09	-1	1.82085161989346e-06	Down	Down	
7:31483062|31510917	ENSSSCG00000001549	FKBP5	circFKBP5_22	-2.66644947896667	-5.15227833069973	35.0072698805546	3.2847664836518e-09	-1	1.8536280962161e-06	Down	Down	
4:90362938|90365882	ENSSSCG00000006391	ATP1A4	circATP1A4_7	-2.61582184450525	-5.14137730216856	34.8584051809943	3.54575524397468e-09	-1	1.99279337659694e-06	Down	Down	
11:18714362|18715144	ENSSSCG00000022159	FNDC3A	circFNDC3A_40	-2.06249229132072	-4.56976384667663	34.7997380811014	3.65422619056434e-09	-1	2.04674705544918e-06	Down	Down	
14:60414178|60415049			circ14:60414178|60415049	-2.96262114643273	-5.33098145738841	34.7211053671516	3.80484208013748e-09	-1	2.12025309403193e-06	Down	Down	
14:131835832|131839287	ENSSSCG00000037530	TACC2	circTACC2_19	-2.91821806854582	-5.3028325056998	34.7076377256266	3.83125508597464e-09	-1	2.13135317893844e-06	Down	Down	
17:14445562|14446776	ENSSSCG00000007043	GPCPD1	circGPCPD1_23	-1.95739316882758	-4.40277816468106	34.6031104519598	4.04259811541698e-09	-1	2.24132702033831e-06	Down	Down	
6:47637796|47638219	ENSSSCG00000028943,ENSSSCG00000035570	ECH1,HNRNPL	circECH1,HNRNPL_1	-1.47154976125005	-2.14184415306735	34.5771037886628	4.09697016023812e-09	-1	2.26764189369902e-06	Down	Down	
1:128968343|128970706	ENSSSCG00000004728	CAPN3	circCAPN3_6	-2.20845334781003	-4.79009315294929	34.5714046641498	4.10898278865288e-09	-1	2.27046201999064e-06	Down	Down	
4:123953584|123963786	ENSSSCG00000006897	CCDC18	circCCDC18_79	-3.01301270050362	-5.5550748000928	34.4550843450585	4.36201851603542e-09	-1	2.40219140830816e-06	Down	Down	
3:42784078|42786921	ENSSSCG00000034154	WNK2	circWNK2_9	-2.94649265156692	-5.40227704033247	34.398781854748	4.4900421573314e-09	-1	2.46855297641787e-06	Down	Down	
6:47452513|47455183			circ6:47452513|47455183	-2.393878908019	-4.74651980896874	34.3590527341721	4.5826384196747e-09	-1	2.50346266227564e-06	Down	Down	
7:2396476|2397674	ENSSSCG00000001002	PRPF4B	circPRPF4B_10	-2.47875817071267	-5.06149404047535	34.3584538628677	4.58404873553995e-09	-1	2.50346266227564e-06	Down	Down	
18:50708496|50710061	ENSSSCG00000016745	DDX56	circDDX56_3	-2.73338207959448	-5.25849851211112	34.3448800234735	4.61613137193611e-09	-1	2.51262231347967e-06	Down	Down	
5:18873193|18874212	ENSSSCG00000000278,ENSSSCG00000033368	ATP5MC2	circATP5MC2_1	-2.09730317104922	-4.60488867087917	34.3025973838746	4.7175174409571e-09	-1	2.55509619139997e-06	Down	Down	
4:77612564|77614563	ENSSSCG00000028902	RB1CC1	circRB1CC1_6	-1.62750292549904	-3.37179738632822	34.2235074863315	4.91318587626396e-09	-1	2.65232036429808e-06	Down	Down	
3:58646042|58651952	ENSSSCG00000008225	PTCD3	circPTCD3_6	-1.63350214024377	-3.40633733777126	34.2162978197451	4.93142183768576e-09	-1	2.6577934433285e-06	Down	Down	
3:96154836|96156936	ENSSSCG00000008448	PREPL	circPREPL_28	-2.94339110316799	-5.36859268512924	34.1186160782237	5.18528163408959e-09	-1	2.76285442081578e-06	Down	Down	
7:76406877|76414714	ENSSSCG00000002051	ABHD4	circABHD4_2	-2.50795837236563	-5.02858755330646	34.1081997954867	5.213112606429e-09	-1	2.77318157665273e-06	Down	Down	
1:145954272|145964893	ENSSSCG00000004856	NFATC1	circNFATC1_7	-2.15493065389758	-4.5423781393403	34.0975457172716	5.2417337038312e-09	-1	2.78389494822845e-06	Down	Down	
4:71936785|71952357	ENSSSCG00000025087	ASPH	circASPH_5	-2.90835599691677	-5.34423684150042	34.034400993671	5.41462524678731e-09	-1	2.87107223445198e-06	Down	Down	
15:136091900|136096965	ENSSSCG00000016318	ASB18	circASB18_2	-2.71970537276122	-5.22786234797378	33.8647912511095	5.90782240242262e-09	-1	3.11747809766166e-06	Down	Down	
7:3275601|3304696	ENSSSCG00000038717		circENSSSCG00000038717_12	-2.99314831162446	-5.44017334419142	33.8535181825184	5.94215389950806e-09	-1	3.13056130826715e-06	Down	Down	
1:247002971|247009126	ENSSSCG00000039896	TMEM38B	circTMEM38B_5	-3.0433962694459	-5.46168498797875	33.7292591586651	6.3340783259726e-09	-1	3.32636403556648e-06	Down	Down	
1:109475381|109475967	ENSSSCG00000024088	TLN2	circTLN2_57	-2.12947823383428	-4.60543316565909	33.6808905231796	6.49354630326625e-09	-1	3.39923167656197e-06	Down	Down	
6:91537803|91540596	ENSSSCG00000003627	ZMYM4	circZMYM4_5	-1.3654434643629	-0.702003665560799	33.6758199523683	6.51049474150049e-09	-1	3.40267690214973e-06	Down	Down	
4:82990344|82995062	ENSSSCG00000006303	DCAF6	circDCAF6_57	-1.52515547637199	-3.20117322655323	33.4712566783397	7.23249778954582e-09	-1	3.75017007422199e-06	Down	Down	
18:6934952|6936925	ENSSSCG00000016464	CLCN1	circCLCN1_19	-1.72771581147379	-3.75657031030079	33.4589103857796	7.27855534126397e-09	-1	3.75624954821541e-06	Down	Down	
15:84370578|84376623			circ15:84370578|84376623	-2.64097811366011	-3.83437388520316	33.4174804992424	7.43526608122831e-09	-1	3.83109963649425e-06	Down	Down	
12:49783641|49784721	ENSSSCG00000017868		circENSSSCG00000017868_2	-2.97241522147493	-5.56177344609633	33.3863662916168	7.5551752021777e-09	-1	3.88678238249838e-06	Down	Down	
8:70653558|70691064	ENSSSCG00000008965		circENSSSCG00000008965_4	-2.95483951664967	-5.56474968303645	33.3704708423077	7.61717920273271e-09	-1	3.91254800485154e-06	Down	Down	
6:37031997|37033529	ENSSSCG00000002844	PHKB	circPHKB_19	-2.23184126046056	-4.87521178761401	33.3618102994924	7.6511759358317e-09	-1	3.92386971380409e-06	Down	Down	
15:645683|649648	ENSSSCG00000016397	NEB	circNEB_132	-2.80330578128288	-5.25238501491822	33.3515193996749	7.69177021883971e-09	-1	3.93853434165022e-06	Down	Down	
13:117801686|117804298	ENSSSCG00000011765	USP13	circUSP13_50	-1.68698035519044	-3.75771484936731	33.2730699680276	8.00840185134227e-09	-1	4.08156159013884e-06	Down	Down	
6:70609103|70613879	ENSSSCG00000018590,ENSSSCG00000003401	U6,KIF1B	circU6,KIF1B_2	-2.57749355470995	-5.1722657335029	33.235221572156	8.16579851736075e-09	-1	4.14889559623322e-06	Down	Down	
5:66051180|66058352	ENSSSCG00000024219	TIGAR	circTIGAR_3	-2.5741405999969	-4.7810957361768	33.1961424504477	8.33156507227748e-09	-1	4.21355103172263e-06	Down	Down	
15:131321122|131322969	ENSSSCG00000016263		circENSSSCG00000016263_1	-2.27158458821607	-4.90770039314714	33.1450319349873	8.55346380386562e-09	-1	4.31911760487474e-06	Down	Down	
15:84365150|84371281			circ15:84365150|84371281	-2.78484240884141	-5.26098749495552	33.0969187030841	8.76775570760686e-09	-1	4.42052464839698e-06	Down	Down	
9:131042755|131046226	ENSSSCG00000015599	PPP2R5A	circPPP2R5A_19	-1.4630035466069	-2.34092966914926	33.0441081952031	9.00916423299694e-09	-1	4.52832602407119e-06	Down	Down	
17:5444093|5451779	ENSSSCG00000040013	MTUS1	circMTUS1_21	-1.52044237585632	-3.07934851332905	33.0087334037409	9.17458234643772e-09	-1	4.59739021729792e-06	Down	Down	
13:20977292|20988377	ENSSSCG00000011238	ARPP21	circARPP21_7	-1.5195185151305	-3.32272553503083	32.9101313539333	9.65189518434118e-09	-1	4.8072150065245e-06	Down	Down	
12:57219146|57220106	ENSSSCG00000028465	ELAC2	circELAC2_1	-2.27011517709502	-4.91384531930181	32.9003699231075	9.70048072218268e-09	-1	4.82409315623564e-06	Down	Down	
3:4462770|4463241	ENSSSCG00000034517	ZNF12	circZNF12_3	-2.78320737065718	-5.29128402244188	32.8758303235732	9.82370629326264e-09	-1	4.87798290965349e-06	Down	Down	
3:28896463|28904794	ENSSSCG00000036428		circENSSSCG00000036428_2	-1.69178946002453	-3.74374481239093	32.8452210745476	9.97961038142094e-09	-1	4.94044901810009e-06	Down	Down	
18:17881442|17947161	ENSSSCG00000051610		circENSSSCG00000051610_20	-3.29540000777357	-5.49697643374375	32.8219267916051	1.00999151810134e-08	-1	4.99247629612558e-06	Down	Down	
5:6565453|6566862	ENSSSCG00000000045	NDUFA6	circNDUFA6_1	-1.39481272638538	-1.47979476868303	32.7895475217302	1.0269556621378e-08	-1	5.06869796063958e-06	Down	Down	
13:29484735|29487818	ENSSSCG00000026945	LRRC2	circLRRC2_4	-2.48269020016167	-5.11452085718303	32.7373771857433	1.05489116213738e-08	-1	5.18319509173495e-06	Down	Down	
13:29504071|29509375	ENSSSCG00000026945	LRRC2	circLRRC2_18	-2.5775646384949	-5.21369195153693	32.6996761479495	1.07555141102382e-08	-1	5.26893372653208e-06	Down	Down	
3:5090410|5091217	ENSSSCG00000007592	EIF2AK1	circEIF2AK1_18	-2.20632833626703	-4.77632604345477	32.6434318612228	1.10712914784514e-08	-1	5.41554450126499e-06	Down	Down	
4:62146811|62187826	ENSSSCG00000006179	STAU2	circSTAU2_7	-1.39835174086801	-1.61690594941813	32.6276552626624	1.11615235591918e-08	-1	5.44702951732775e-06	Down	Down	
AEMK02000452.1:1908088|1908734	ENSSSCG00000034709		circENSSSCG00000034709_8	-1.40873882192878	-1.77932803856312	32.6263800187937	1.11688492362206e-08	-1	5.44702951732775e-06	Down	Down	
8:1829671|1832303	ENSSSCG00000008697	HTT	circHTT_9	-2.91942315858737	-4.81969259533316	32.576548009466	1.14589132862072e-08	-1	5.55547411774332e-06	Down	Down	
10:25760691|25779015	ENSSSCG00000039368		circENSSSCG00000039368_13	-1.78623916870381	-4.19116364065844	32.5513534117226	1.16084266302463e-08	-1	5.61532862857375e-06	Down	Down	
9:6246942|6248057	ENSSSCG00000014792	STIM1	circSTIM1_16	-3.01508673676823	-5.46518130873152	32.5499874998986	1.16165880269744e-08	-1	5.61532862857375e-06	Down	Down	
2:88483138|88498341	ENSSSCG00000014114,ENSSSCG00000026098	TENT2,CMYA5	circTENT2,CMYA5_22	-1.4371640496821	-2.28741931426348	32.5141022279869	1.18330756347708e-08	-1	5.70317755935406e-06	Down	Down	
3:72986138|72990291	ENSSSCG00000025007,ENSSSCG00000008339	NFU1,GFPT1	circNFU1,GFPT1_2	-1.71278528719877	-4.0055397016845	32.4675852151921	1.21197274774076e-08	-1	5.81648429921619e-06	Down	Down	
3:28398234|28400410	ENSSSCG00000007874	ABCC1	circABCC1_10	-2.91980431450995	-5.5707295890862	32.4710306738456	1.20982590608319e-08	-1	5.81648429921619e-06	Down	Down	
14:46978000|46985309	ENSSSCG00000009994	MTMR3	circMTMR3_27	-2.97489922863442	-5.44578023091897	32.4673281711543	1.21213306298618e-08	-1	5.81648429921619e-06	Down	Down	
1:189406162|189437719	ENSSSCG00000005085	C14orf39	circC14orf39_11	-2.88521789830318	-5.42672651003536	32.4574927336407	1.21828328747954e-08	-1	5.83746217372001e-06	Down	Down	
4:40335139|40339022	ENSSSCG00000006089	PTDSS1	circPTDSS1_21	-1.6619742874982	-3.74694072376054	32.4221817725501	1.240622359015e-08	-1	5.92672027267391e-06	Down	Down	
1:107910787|107912104	ENSSSCG00000042703,ENSSSCG00000048062		circENSSSCG00000042703,ENSSSCG00000048062_2	-2.2484856519712	-4.94780867988601	32.4195108901217	1.24232865892178e-08	-1	5.92672027267391e-06	Down	Down	
6:83472975|83473876	ENSSSCG00000029558	EXTL1	circEXTL1_2	-2.91179712898244	-5.57182365127429	32.3288438484779	1.30166714181583e-08	-1	6.18284357386302e-06	Down	Down	
6:159918293|159949701	ENSSSCG00000003863	ZFYVE9	circZFYVE9_20	-1.59346423497286	-3.71973741070119	32.2638841351691	1.34591898277754e-08	-1	6.38017511770699e-06	Down	Down	
15:120039933|120049357	ENSSSCG00000027669	TNS1	circTNS1_19	-3.06396497806089	-4.09981549249986	32.2475971326351	1.35724830463664e-08	-1	6.40974670210279e-06	Down	Down	
14:60414112|60414590			circ14:60414112|60414590	-3.01454417432384	-5.50448610897856	32.2245434379854	1.37344805768854e-08	-1	6.47693239860044e-06	Down	Down	
6:5456158|5456943	ENSSSCG00000002684	CDH13	circCDH13_13	-2.7976353055896	-5.34949407234196	32.2056636072402	1.38685899916072e-08	-1	6.5214362115119e-06	Down	Down	
12:1838275|1922863	ENSSSCG00000017139	RPTOR	circRPTOR_23	-2.27898614739216	-4.93766800999595	32.177970724597	1.40676779078047e-08	-1	6.60558985776477e-06	Down	Down	
14:121230960|121233600	ENSSSCG00000010626		circENSSSCG00000010626_6	-2.13467876184079	-4.74078799118662	32.1186144553116	1.45040948932272e-08	-1	6.80078361421416e-06	Down	Down	
2:29733143|29739086	ENSSSCG00000013326		circENSSSCG00000013326_27	-3.01960713127795	-5.29513786864094	32.0644644944875	1.4914051426925e-08	-1	6.98303120313372e-06	Down	Down	
9:41643139|41644483	ENSSSCG00000030095	ZBTB16	circZBTB16_2	-2.15108772068206	-4.82878590550416	32.0532627043897	1.50002956989077e-08	-1	7.01340748517263e-06	Down	Down	
14:80431028|80432888	ENSSSCG00000010327	POLR3A	circPOLR3A_8	-1.63792306839148	-3.84167511547434	32.0118671313191	1.53233632010305e-08	-1	7.1542668466649e-06	Down	Down	
