circ_id	gene_id	gene_name	circ_name	logFC	logCPM	LR	PValue	DE	FDR	Regulation	label	annotation
6:142559834|142567926	ENSSSCG00000003790	ANKRD13C	circANKRD13C_10	-2.07938088558235	-3.52467844543506	36.0781263283022	1.89562796720867e-09	-1	2.93845753067316e-06	Down	Down	
15:733100|734562	ENSSSCG00000016397	NEB	circNEB_221	-1.83780879704528	-1.53419557805126	36.0243461183594	1.94867484653077e-09	-1	2.99468911576885e-06	Down	Down	
3:42440890|42441272	ENSSSCG00000027166	BICD2	circBICD2_1	-2.09278159746339	-3.65677506117065	35.8870204352501	2.0909702572948e-09	-1	3.194574576778e-06	Down	Down	
10:41402999|41416627	ENSSSCG00000011022	SVIL	circSVIL_53	-1.87902201486043	-2.49390540522039	35.811164829813	2.17398488960411e-09	-1	3.30209345560315e-06	Down	Down	
1:76868167|76868583			circ1:76868167|76868583	-3.48265863339725	-5.40382878207781	35.7818375002219	2.20695762289406e-09	-1	3.33279942112106e-06	Down	Down	
14:103578343|103579176	ENSSSCG00000010467	BTAF1	circBTAF1_59	-1.88428972168366	-2.56816044644961	35.5212831935734	2.52278960983167e-09	-1	3.78785260883537e-06	Down	Down	
4:80973985|80978012	ENSSSCG00000006282	KIFAP3	circKIFAP3_18	-1.80074233086476	-1.0380036721406	35.2004773464322	2.9745063049864e-09	-1	4.39038811128029e-06	Down	Down	
2:61207155|61209996	ENSSSCG00000013857	EPS15L1	circEPS15L1_18	-2.2258806873237	-4.10295428181789	35.2037514763376	2.96950964694255e-09	-1	4.39038811128029e-06	Down	Down	
14:71179829|71198359	ENSSSCG00000038913	HERC4	circHERC4_49	-1.98766411039557	-3.33837636918304	35.0593252273125	3.19811739807933e-09	-1	4.64176535889122e-06	Down	Down	
7:15922699|15924948	ENSSSCG00000001080	CDKAL1	circCDKAL1_5	-2.16108711202656	-3.94228567334857	35.0657396766146	3.18759981825135e-09	-1	4.64176535889122e-06	Down	Down	
4:64223154|64223840	ENSSSCG00000040728	EYA1	circEYA1_17	-1.99251014105815	-3.41398996293431	35.0469742691914	3.21846687112449e-09	-1	4.64549240597727e-06	Down	Down	
4:81196423|81203653	ENSSSCG00000006284	C1orf112	circC1orf112_6	-1.95547465867623	-3.15987101122516	35.0089450484495	3.28194179778671e-09	-1	4.71108318954489e-06	Down	Down	
1:55823929|55843526	ENSSSCG00000004304,ENSSSCG00000004302	SLC35A1	circSLC35A1_4	-3.04998130821801	-5.05384057475447	34.9739732174704	3.34141953876188e-09	-1	4.71868042573058e-06	Down	Down	
6:34615820|34619661	ENSSSCG00000040887	HEATR3	circHEATR3_4	-2.51787506577857	-4.57475297580287	34.8789113626398	3.5086063126769e-09	-1	4.9281393817515e-06	Down	Down	
13:82698276|82706266	ENSSSCG00000011676		circENSSSCG00000011676_2	-1.80474059381974	-1.55152372445336	34.8418862090787	3.5759672182011e-09	-1	4.99589392329781e-06	Down	Down	
2:135356735|135361038	ENSSSCG00000014292	HSPA4	circHSPA4_6	-1.81579079743848	-1.86768659847985	34.7861199625618	3.67987658383165e-09	-1	5.11371700614771e-06	Down	Down	
2:77554214|77555429	ENSSSCG00000013421	PTBP1	circPTBP1_2	-1.9526881992849	-3.2350233360019	34.5702513207245	4.11141809673355e-09	-1	5.61088672860326e-06	Down	Down	
14:128703478|128708899	ENSSSCG00000038222	CACUL1	circCACUL1_9	-2.97864645471333	-5.05089767272442	34.5645151157904	4.1235516985138e-09	-1	5.61088672860326e-06	Down	Down	
7:117977699|117982826	ENSSSCG00000002506	VRK1	circVRK1_7	-1.98088821867313	-3.43407794861732	34.5094752571366	4.24181402487971e-09	-1	5.74189968622746e-06	Down	Down	
1:232407233|232434510	ENSSSCG00000005288	TLE4	circTLE4_7	-2.96521961077242	-2.47981938720193	34.4644289598764	4.34112677156338e-09	-1	5.84604326005798e-06	Down	Down	
14:71327584|71330706	ENSSSCG00000029311	MYPN	circMYPN_5	-1.85945329075177	-2.46122543125489	34.4298022542826	4.41904775928729e-09	-1	5.8902524706994e-06	Down	Down	
2:74776555|74777761	ENSSSCG00000032170	DAPK3	circDAPK3_5	-2.16996354936394	-4.02270391698831	34.4365077236572	4.40384975883576e-09	-1	5.8902524706994e-06	Down	Down	
15:112844152|112870004	ENSSSCG00000022830	KANSL1L	circKANSL1L_38	-3.09571606646315	-5.12142866677755	34.3108455463273	4.69756628433922e-09	-1	6.22971210397195e-06	Down	Down	
2:70834498|70836232	ENSSSCG00000013602	HNRNPM	circHNRNPM_14	-2.05902738144589	-3.7112646357912	34.3006301722912	4.72228837144457e-09	-1	6.23086870659095e-06	Down	Down	
11:51540591|51551593	ENSSSCG00000009480	NDFIP2	circNDFIP2_19	-1.79619893063708	-1.21619256584951	34.2896758768797	4.7489435048562e-09	-1	6.23455144459396e-06	Down	Down	
9:42795737|42797896	ENSSSCG00000031831	CADM1	circCADM1_13	-2.53784536856818	-4.67416133288648	34.2378766463218	4.87704203890643e-09	-1	6.37070931895211e-06	Down	Down	
15:54310541|54312703	ENSSSCG00000015842	PPP2CB	circPPP2CB_7	-1.78522394244929	-1.51158907981782	33.8455185985894	5.9666373148104e-09	-1	7.71684108121862e-06	Down	Down	
6:12012556|12017409	ENSSSCG00000002703	TERF2IP	circTERF2IP_7	-2.06478193412431	-3.82193116580815	33.6964393665131	6.44184913314133e-09	-1	8.24976672343418e-06	Down	Down	
14:106930362|106933880	ENSSSCG00000010494	SORBS1	circSORBS1_14	-2.74616405538949	-4.86821072415423	33.5190236101074	7.05703694696873e-09	-1	8.99352230978743e-06	Down	Down	
1:230259235|230273337	ENSSSCG00000005282	VPS13A	circVPS13A_143	-1.80116359289524	-2.26158052543665	33.4938362432851	7.14901897714934e-09	-1	9.06651774192814e-06	Down	Down	
7:58868185|58868520	ENSSSCG00000001903	EDC3	circEDC3_13	-1.74999670686407	-0.938266132340545	33.4786082605995	7.20521165193211e-09	-1	9.09363845266773e-06	Down	Down	
3:19274300|19281013	ENSSSCG00000007814	KIAA0556	circKIAA0556_21	-2.96530960027955	-5.08116953854786	33.3331359180304	7.76482473028896e-09	-1	9.75280651568356e-06	Down	Down	
6:170136837|170143503	ENSSSCG00000003971	SCMH1	circSCMH1_32	-1.80501374948114	-2.49617203433747	33.2621000173527	8.05370625179373e-09	-1	1.00672484181812e-05	Down	Down	
6:106204968|106206659	ENSSSCG00000021893	ROCK1	circROCK1_52	-1.94283428885144	-3.38344234151424	33.2356713623121	8.16390994446519e-09	-1	1.0156409355816e-05	Down	Down	
14:13379846|13384817	ENSSSCG00000009684	PRSS55	circPRSS55_6	-2.22614048344821	-4.25791936978955	33.1481109683695	8.53993003782768e-09	-1	1.05738499629033e-05	Down	Down	
1:39476985|39483503	ENSSSCG00000027613	TRDN	circTRDN_42	-2.73954158296589	-4.90168850903444	33.0687025593946	8.89592066645839e-09	-1	1.09112016989402e-05	Down	Down	
13:17020356|17025247	ENSSSCG00000038607	GADL1	circGADL1_48	-2.28351466589307	-4.37046068549903	32.9230350513613	9.58804348798799e-09	-1	1.17051641372305e-05	Down	Down	
9:118058399|118074614	ENSSSCG00000015509	COP1	circCOP1_45	-1.7662972357194	-1.96504009975503	32.8005129414791	1.02117893896978e-08	-1	1.23512065436422e-05	Down	Down	
5:104363160|104367080	ENSSSCG00000000952	ZDHHC17	circZDHHC17_36	-2.077101304204	-3.94332715624102	32.8055799768587	1.01852056544479e-08	-1	1.23512065436422e-05	Down	Down	
15:101590603|101597399	ENSSSCG00000016082	BOLL	circBOLL_13	-2.44208757549536	-4.62164067586059	32.7755027042858	1.03440248515968e-08	-1	1.24534908965632e-05	Down	Down	
1:264094123|264109507	ENSSSCG00000005582	STRBP	circSTRBP_35	-2.16416288693424	-4.20057354624505	32.7380636720896	1.05451867430742e-08	-1	1.26374388632493e-05	Down	Down	
12:36123743|36126760	ENSSSCG00000017670		circENSSSCG00000017670_2	-1.81236006631985	-2.71757917620131	32.6130589558383	1.12456609761074e-08	-1	1.33543757590499e-05	Down	Down	
5:11842157|11842381	ENSSSCG00000000152	RBFOX2	circRBFOX2_5	-1.86564172391169	-3.06566746334869	32.5228720397114	1.17797991234286e-08	-1	1.39253749339053e-05	Down	Down	
6:79106734|79108480	ENSSSCG00000003512	EIF4G3	circEIF4G3_109	-2.7172025653866	-4.87302376201097	32.4648956942858	1.2136512212291e-08	-1	1.42642973579797e-05	Down	Down	
7:15922649|15924948	ENSSSCG00000001080	CDKAL1	circCDKAL1_3	-3.22398355731641	-5.25126364467216	32.4586307732608	1.21757006075699e-08	-1	1.42642973579797e-05	Down	Down	
12:27261000|27274847	ENSSSCG00000033228	SPAG9	circSPAG9_49	-2.33278898875945	-4.4541204735445	32.433974931739	1.2331162901236e-08	-1	1.43819343814135e-05	Down	Down	
7:120870973|120875223	ENSSSCG00000027667	EML1	circEML1_26	-1.81910764030295	-2.77237377048737	32.3513233807287	1.28669550539865e-08	-1	1.47435553013997e-05	Down	Down	
1:230266504|230273337	ENSSSCG00000005282	VPS13A	circVPS13A_151	-2.08912573851374	-4.048371357664	32.3583142881788	1.28207473141516e-08	-1	1.47435553013997e-05	Down	Down	
2:40817322|40818287	ENSSSCG00000013366	LDHA	circLDHA_4	-2.15631428482965	-4.14879205110787	32.3541615531635	1.28481755305066e-08	-1	1.47435553013997e-05	Down	Down	
13:54675580|54678797	ENSSSCG00000011521	PDZRN3	circPDZRN3_2	-2.0034946800324	-3.7751554100916	32.3139635746015	1.3116734370018e-08	-1	1.49641318968136e-05	Down	Down	
4:118700885|118708058	ENSSSCG00000006873	FRRS1	circFRRS1_28	-3.26723427461761	-5.3104058353836	32.1506042763547	1.4267231180596e-08	-1	1.62058997722794e-05	Down	Down	
12:17112207|17124306	ENSSSCG00000017311	MAPT	circMAPT_3	-3.11128399802016	-5.22841915716275	31.806664870628	1.70307334171721e-08	-1	1.92611696858722e-05	Down	Down	
13:33880624|33882569	ENSSSCG00000011424,ENSSSCG00000011425	TEX264,RAD54L2	circTEX264,RAD54L2_21	-2.5726972225454	-4.78531742185931	31.7870591584786	1.72035166330117e-08	-1	1.93727169436389e-05	Down	Down	
14:121395348|121410754	ENSSSCG00000010628	SHOC2	circSHOC2_4	-1.74425803598625	-2.1763290380852	31.7325208687711	1.769344923254e-08	-1	1.97737055981062e-05	Down	Down	
13:71794794|71811678	ENSSSCG00000011615	RAB7A	circRAB7A_7	-2.0035669419187	-3.8449655804373	31.7147963093635	1.78556640268211e-08	-1	1.97737055981062e-05	Down	Down	
7:103659696|103664878	ENSSSCG00000002410	CEP128	circCEP128_51	-3.00609898746203	-5.15571527080588	31.7140683943885	1.7862357642412e-08	-1	1.97737055981062e-05	Down	Down	
13:30650759|30652373	ENSSSCG00000029251		circENSSSCG00000029251_11	-2.04727122128693	-4.0290581330211	31.6927500921592	1.80595109389584e-08	-1	1.98239555098138e-05	Down	Down	
7:13232916|13237201	ENSSSCG00000001068	CAP2	circCAP2_6	-2.27303044458465	-4.43971757085236	31.6939437673769	1.80484143536709e-08	-1	1.98239555098138e-05	Down	Down	
13:19376546|19377740	ENSSSCG00000011236		circENSSSCG00000011236_39	-2.12007882668543	-4.16111106955335	31.6622042437177	1.83458065550602e-08	-1	2.00539623427998e-05	Down	Down	
5:76844512|76857881	ENSSSCG00000000806	SCAF11	circSCAF11_22	-1.74211452642242	-2.20287295510488	31.5799863444053	1.91391970526784e-08	-1	2.08340526983475e-05	Down	Down	
13:120919103|120935351	ENSSSCG00000025942	MCCC1	circMCCC1_4	-1.68855970522199	0.320483273960217	31.5532221818576	1.94048118253379e-08	-1	2.10355406796888e-05	Down	Down	
4:118113306|118125294	ENSSSCG00000006871	SLC35A3	circSLC35A3_9	-2.70057830114038	-4.90738937600851	31.4510246941093	2.04534642688895e-08	-1	2.20806979365297e-05	Down	Down	
16:24175667|24179590	ENSSSCG00000016853	RICTOR	circRICTOR_58	-1.77812136828947	-2.70088206190204	31.4392004747938	2.05784001548164e-08	-1	2.2124151340108e-05	Down	Down	
6:12012556|12044037	ENSSSCG00000002703	TERF2IP	circTERF2IP_14	-2.93914992398442	-5.12699958866193	31.3678319224232	2.13488874740797e-08	-1	2.27651465276153e-05	Down	Down	
12:60626545|60629150	ENSSSCG00000028712	ATPAF2	circATPAF2_1	-1.98294980747113	-3.79904372745824	31.3281823822102	2.17893587350413e-08	-1	2.30467017716832e-05	Down	Down	
9:91925246|91927551	ENSSSCG00000038469	KLHL7	circKLHL7_9	-1.70893582742136	-1.6244899240416	31.3142790578478	2.19459586097752e-08	-1	2.31187400188694e-05	Down	Down	
4:68845818|68849544	ENSSSCG00000006218	PDE7A	circPDE7A_1	-1.89550571173188	-3.42027672285924	31.2827543609674	2.23052256323548e-08	-1	2.34028398077493e-05	Down	Down	
1:105998541|106000228	ENSSSCG00000004537	TXNL1	circTXNL1_10	-1.88883105398287	-3.46824988867526	31.2434982066153	2.27608505202576e-08	-1	2.37853619238754e-05	Down	Down	
8:33527978|33533657	ENSSSCG00000008803	ATP8A1	circATP8A1_43	-1.73566377381753	-2.27685097661495	31.2290448840744	2.2930940602171e-08	-1	2.38652969120057e-05	Down	Down	
1:62911462|62916371	ENSSSCG00000035648	MANEA	circMANEA_5	-1.8133249013255	-2.97279419227542	31.2215164099743	2.30200411931171e-08	-1	2.38652969120057e-05	Down	Down	
14:46978000|46996102	ENSSSCG00000009994	MTMR3	circMTMR3_28	-2.26602465874753	-4.4573844560542	31.1852462281328	2.34541885474883e-08	-1	2.42192771565097e-05	Down	Down	
X:101525185|101536227	ENSSSCG00000012642	STAG2	circSTAG2_2	-1.67712239070795	0.365513344203243	31.1547166565546	2.38259732644946e-08	-1	2.42384350849917e-05	Down	Down	
2:42861755|42864865	ENSSSCG00000034191	SOX6	circSOX6_34	-1.68327948190429	-0.681833165142362	31.1532605887349	2.38438518097127e-08	-1	2.42384350849917e-05	Down	Down	
4:124532103|124539837	ENSSSCG00000006901	EVI5	circEVI5_52	-1.96487271413485	-3.74153916965571	31.1576070979422	2.37905223284114e-08	-1	2.42384350849917e-05	Down	Down	
1:241822757|241824281	ENSSSCG00000040634	ERP44	circERP44_13	-1.78042059284866	-2.76166250926832	31.1180160214706	2.42807310479868e-08	-1	2.45868753041849e-05	Down	Down	
1:115575635|115579538	ENSSSCG00000004602	TEX9	circTEX9_24	-2.92004216103223	-2.75756948199867	31.0932285742805	2.45927818675028e-08	-1	2.48067105839024e-05	Down	Down	
6:146274013|146291880	ENSSSCG00000003805	PDE4B	circPDE4B_6	-2.94067617612788	-5.13288318949635	31.0733981660559	2.48453184087296e-08	-1	2.49650537316763e-05	Down	Down	
5:73473989|73474314	ENSSSCG00000031775	YAF2	circYAF2_11	-1.72969754553742	-2.24279224714456	30.9713696037875	2.61862896229212e-08	-1	2.61116287131948e-05	Down	Down	
AEMK02000452.1:764826|773915	ENSSSCG00000002540	PPP2R5C	circPPP2R5C_18	-1.74847992403355	-2.5937965037132	30.9583942643858	2.63619428824141e-08	-1	2.61868314215184e-05	Down	Down	
17:11844341|11850285	ENSSSCG00000024486	HOOK3	circHOOK3_8	-1.79298860197791	-2.9363736457297	30.9296047749019	2.67559061135096e-08	-1	2.64775028025482e-05	Down	Down	
9:102985315|103000696	ENSSSCG00000043224		circENSSSCG00000043224_2	-3.09422425573757	-5.25189128734765	30.8768988682859	2.74924944094461e-08	-1	2.71037609130227e-05	Down	Down	
14:64367918|64368587	ENSSSCG00000028327	RHOBTB1	circRHOBTB1_18	-1.85230783693019	-3.33124814961483	30.8246009105434	2.82434598092937e-08	-1	2.77394308479602e-05	Down	Down	
18:54260019|54266233	ENSSSCG00000035581	SUGCT	circSUGCT_33	-2.0950173422456	-4.18544740103435	30.7892213172955	2.87631076430292e-08	-1	2.80389856756131e-05	Down	Down	
14:46957994|46973910	ENSSSCG00000009994	MTMR3	circMTMR3_11	-1.91308198100782	-2.58533559990348	30.6691010124055	3.05999348512671e-08	-1	2.96086102951781e-05	Down	Down	
6:47368460|47369005	ENSSSCG00000046809		circENSSSCG00000046809_5	-2.02061283534235	-3.99987938833244	30.5248370731671	3.29619454560972e-08	-1	3.16595850597124e-05	Down	Down	
7:75917037|75918564	ENSSSCG00000002032	SLC7A8	circSLC7A8_12	-2.2644483609245	-4.47396548582351	30.5297672977195	3.28782863485474e-08	-1	3.16595850597124e-05	Down	Down	
18:47629573|47630980	ENSSSCG00000016717	MPP6	circMPP6_13	-1.89577349326703	-3.64289092638574	30.5088384970439	3.32348908333324e-08	-1	3.18048166112842e-05	Down	Down	
13:132335769|132337788	ENSSSCG00000031147	ACAP2	circACAP2_30	-1.9877790634533	-3.8623793375178	30.4498163977628	3.42615753473175e-08	-1	3.26676618401925e-05	Down	Down	
8:65240141|65247461	ENSSSCG00000008921	CENPC	circCENPC_1	-2.48686708365071	-4.77122405038136	30.4126094771908	3.49250539599645e-08	-1	3.3179182262555e-05	Down	Down	
7:9980131|10010669	ENSSSCG00000001056	RANBP9	circRANBP9_14	-1.89860063962237	-3.64365207547705	30.4013688119878	3.51280194406916e-08	-1	3.3251088633837e-05	Down	Down	
11:78197670|78200703	ENSSSCG00000009553	TUBGCP3	circTUBGCP3_3	-1.88185989506078	-3.53679036716744	30.3436950818979	3.61881324939396e-08	-1	3.40081229440259e-05	Down	Down	
10:31173505|31175932	ENSSSCG00000026087	GKAP1	circGKAP1_24	-2.13341004685368	-4.31251340818178	30.3466784437649	3.61325167752016e-08	-1	3.40081229440259e-05	Down	Down	
13:32059508|32059882	ENSSSCG00000034357	DAG1	circDAG1_4	-1.68164361129355	-1.75462014613348	30.2405674468098	3.81642780435266e-08	-1	3.56090433275194e-05	Down	Down	
1:145950262|145964893	ENSSSCG00000004856	NFATC1	circNFATC1_5	-1.81621100845085	-3.25611135432649	30.2435086286455	3.81064482909023e-08	-1	3.56090433275194e-05	Down	Down	
18:15063255|15083362	ENSSSCG00000016542	LRGUK	circLRGUK_37	-1.69719162859674	-2.14388016638437	30.2162936889761	3.86449201733832e-08	-1	3.59291862279604e-05	Down	Down	
10:41430334|41431903	ENSSSCG00000011022	SVIL	circSVIL_71	-2.15818643270356	-4.3318342013289	30.0868794280879	4.13116825860317e-08	-1	3.8272344009392e-05	Down	Down	
15:137394756|137418845	ENSSSCG00000016332,ENSSSCG00000016330	RBM44,LRRFIP1	circRBM44,LRRFIP1_20	-1.71378309790574	-2.51751234982992	30.0679070931798	4.17178354608602e-08	-1	3.85120482956046e-05	Down	Down	
8:87799386|87801061	ENSSSCG00000029920	ELF2	circELF2_28	-2.47636262159517	-4.78383098883098	30.0572392746168	4.1947962865204e-08	-1	3.85881378254336e-05	Down	Down	
13:134387068|134389734	ENSSSCG00000027139	FYTTD1	circFYTTD1_18	-2.1259424642897	-4.26854521989743	30.048210448869	4.21437271749024e-08	-1	3.86288848688648e-05	Down	Down	
14:20281913|20294491	ENSSSCG00000009714	NEK1	circNEK1_83	-2.14927226071065	-4.32373198596097	30.0415843264359	4.22879778318156e-08	-1	3.86288848688648e-05	Down	Down	
15:16792894|16796655	ENSSSCG00000015695	RAB3GAP1	circRAB3GAP1_48	-1.90636677963722	-3.73576306707177	29.9786006263345	4.36840728881735e-08	-1	3.9627066299493e-05	Down	Down	
13:16954535|16960769	ENSSSCG00000038607	GADL1	circGADL1_19	-2.65341250791036	-1.74114139141222	29.9542766474986	4.42355157375823e-08	-1	3.98505558378986e-05	Down	Down	
7:52121146|52122358	ENSSSCG00000001805	WHAMM	circWHAMM_11	-1.64394091413093	-0.370502789240132	29.8848076228149	4.58491352433151e-08	-1	4.11622822327209e-05	Down	Down	
15:84370578|84371863			circ15:84370578|84371863	-2.21519343601234	-4.47361666963571	29.8683045224673	4.62410575094616e-08	-1	4.13719691695869e-05	Down	Down	
1:162406547|162415172	ENSSSCG00000004919	NEDD4L	circNEDD4L_10	-2.37847056339911	-4.6730545424657	29.8414768689911	4.68853474530149e-08	-1	4.18052480482679e-05	Down	Down	
1:77386870|77394243	ENSSSCG00000025703	REV3L	circREV3L_113	-2.42410330075592	-4.70603890958733	29.8297575301225	4.71696130959535e-08	-1	4.19156562250243e-05	Down	Down	
3:44109596|44122061	ENSSSCG00000008096	ZC3H6	circZC3H6_30	-1.69968412705341	-2.3656486271857	29.7854554533941	4.82598994944372e-08	-1	4.24513249919872e-05	Down	Down	
12:22917702|22940720	ENSSSCG00000017506	FBXL20	circFBXL20_8	-2.11259245463918	-4.25989155320145	29.7659094436403	4.87489254090822e-08	-1	4.27375939929495e-05	Down	Down	
14:104064308|104070594	ENSSSCG00000010470	IDE	circIDE_40	-1.64457414942078	-0.997529148913494	29.7448832831224	4.92805280000967e-08	-1	4.2905787189161e-05	Down	Down	
12:3285215|3289714	ENSSSCG00000017164		circENSSSCG00000017164_1	-2.50633268656192	-4.84433527272873	29.747141010925	4.92231688339622e-08	-1	4.2905787189161e-05	Down	Down	
11:64100226|64133950	ENSSSCG00000026996		circENSSSCG00000026996_4	-2.64993550604141	-4.93306787135522	29.7388762009145	4.94334684919885e-08	-1	4.2905787189161e-05	Down	Down	
7:80345062|80346071	ENSSSCG00000002245	KATNBL1	circKATNBL1_15	-2.21856851360135	-4.47142639364257	29.6642386903057	5.13738777273335e-08	-1	4.44423168142353e-05	Down	Down	
5:13522123|13523181	ENSSSCG00000000167	RIC8B	circRIC8B_18	-1.7609265977638	-3.0019022098791	29.6195955043322	5.25707870324802e-08	-1	4.53276429854672e-05	Down	Down	
6:135651327|135653703	ENSSSCG00000003772		circENSSSCG00000003772_10	-2.25724561269965	-4.53063250784736	29.6031379874227	5.30190365923242e-08	-1	4.55637577857055e-05	Down	Down	
6:83545878|83546179	ENSSSCG00000030660	PDIK1L	circPDIK1L_1	-1.97921689602542	-3.99094368541488	29.5278515796746	5.51189235196796e-08	-1	4.71036032086619e-05	Down	Down	
6:18032138|18041648	ENSSSCG00000051585	TANGO6	circTANGO6_18	-2.78346629927931	-5.08101350232318	29.4592063258914	5.71061236597866e-08	-1	4.859656718075e-05	Down	Down	
2:139908352|139909610	ENSSSCG00000014324	MYOT	circMYOT_14	-1.62763772482095	1.05504050727604	29.4371583027205	5.77594968217655e-08	-1	4.89929929323919e-05	Down	Down	
12:35952997|35960199	ENSSSCG00000017668	VMP1	circVMP1_6	-1.65791438155787	-1.85025415532764	29.3515159393957	6.03692727536607e-08	-1	5.05793257955801e-05	Down	Down	
8:51974842|51981264	ENSSSCG00000008887	NAF1	circNAF1_1	-1.82058374857443	-3.46288889039614	29.3600710625443	6.01033471159458e-08	-1	5.05793257955801e-05	Down	Down	
13:133397387|133404400	ENSSSCG00000011843,ENSSSCG00000026934	PAK2,PIGX	circPAK2,PIGX_7	-1.8787067729843	-3.71366744106698	29.3503328048567	6.04061417289228e-08	-1	5.05793257955801e-05	Down	Down	
9:116147095|116148313	ENSSSCG00000040158,ENSSSCG00000019612,ENSSSCG00000018942,ENSSSCG00000039255	SNORD24	circSNORD24_1	-1.75293043063111	-3.04511715845911	29.3335594248423	6.09312694144854e-08	-1	5.06957863959954e-05	Down	Down	
15:76177104|76192330	ENSSSCG00000015940	UBR3	circUBR3_31	-1.66836439650746	-2.20714804169591	29.3123576857969	6.16015865011823e-08	-1	5.10907913593441e-05	Down	Down	
4:129821620|129824284	ENSSSCG00000051057		circENSSSCG00000051057_3	-3.19443214612421	-5.47320286200741	29.2851520164252	6.24725595350226e-08	-1	5.16491885955799e-05	Down	Down	
14:70012752|70024217	ENSSSCG00000036480	CTNNA3	circCTNNA3_10	-1.9459897990082	-3.93928700695963	29.231175234719	6.42372890171806e-08	-1	5.27741649924701e-05	Down	Down	
1:115527677|115579538	ENSSSCG00000004602	TEX9	circTEX9_8	-2.41783386610088	-4.77525090992788	29.2147662120954	6.47836056699723e-08	-1	5.30561483764804e-05	Down	Down	
6:159775726|159776870	ENSSSCG00000003859	TUT4	circTUT4_67	-1.94852053767587	-3.96273841460437	29.1541531430555	6.68423074113425e-08	-1	5.43042828546674e-05	Down	Down	
4:118216420|118219820	ENSSSCG00000006872	AGL	circAGL_62	-2.29988725279511	-4.60853774122613	29.1455703525723	6.71390696453536e-08	-1	5.43042828546674e-05	Down	Down	
4:115633889|115668702	ENSSSCG00000006857	COL11A1	circCOL11A1_9	-2.4947235934571	-4.82274539350078	29.1477303410214	6.70642608802341e-08	-1	5.43042828546674e-05	Down	Down	
2:108609772|108613793	ENSSSCG00000024999	PPIP5K2	circPPIP5K2_5	-1.85097585031205	-3.61270586622091	29.1150640560028	6.8204594174621e-08	-1	5.4932761866999e-05	Down	Down	
1:82875117|82891579	ENSSSCG00000004454	ME1	circME1_14	-1.67099468115424	-2.32868719421978	29.061831070105	7.01046581999787e-08	-1	5.58385739899971e-05	Down	Down	
6:155714137|155724087	ENSSSCG00000036145	PRKAA2	circPRKAA2_26	-1.70962314518123	-2.75307188956983	29.0065479963317	7.21340601402189e-08	-1	5.72803635678195e-05	Down	Down	
4:98994482|98995745	ENSSSCG00000006661	VPS45	circVPS45_15	-2.62333684356592	-4.97947219956645	28.8959491499975	7.63724667657574e-08	-1	6.04622304847103e-05	Down	Down	
13:192329286|192330052	ENSSSCG00000030528	LTN1	circLTN1_44	-2.18135314139287	-4.43567116785835	28.8358970245158	7.87774257363e-08	-1	6.21777607428568e-05	Down	Down	
13:82256891|82274534	ENSSSCG00000011672	RASA2	circRASA2_2	-1.63219098420851	-1.5869357867281	28.8225705429613	7.93213285500302e-08	-1	6.24184790592802e-05	Down	Down	
13:82256891|82261474	ENSSSCG00000011672	RASA2	circRASA2_1	-2.17002369534744	-4.42902389254626	28.7965895192781	8.03925526159152e-08	-1	6.30714581038009e-05	Down	Down	
14:87860941|87862622	ENSSSCG00000010360	BMPR1A	circBMPR1A_35	-1.93909946182012	-3.92405344636443	28.7657907212964	8.16812116948797e-08	-1	6.3890603589588e-05	Down	Down	
1:248463645|248468871	ENSSSCG00000005436	RAD23B	circRAD23B_2	-1.65966038035073	-2.37518102125894	28.6914135410064	8.48792429069098e-08	-1	6.58010588936466e-05	Down	Down	
12:35952253|35960199	ENSSSCG00000017668	VMP1	circVMP1_1	-2.02025699985941	-4.18754945247259	28.6487068898754	8.67719162413791e-08	-1	6.70693001000267e-05	Down	Down	
9:104931112|104938132	ENSSSCG00000029082	KMT2E	circKMT2E_1	-1.96063916733002	-4.03301352698501	28.6170722391284	8.82011142799742e-08	-1	6.79728781975991e-05	Down	Down	
2:131099844|131102676	ENSSSCG00000014255	SLC12A2	circSLC12A2_42	-1.75794386586139	-3.20162452531559	28.5336075044417	9.20861498955723e-08	-1	7.03443944990291e-05	Down	Down	
7:60160838|60162330	ENSSSCG00000001921	NEO1	circNEO1_31	-2.53830408399945	-4.91028473335956	28.5380369212479	9.18757301683913e-08	-1	7.03443944990291e-05	Down	Down	
10:31153774|31175932	ENSSSCG00000026087	GKAP1	circGKAP1_5	-1.61137573374362	-1.20428098006324	28.5166512121128	9.28961319715881e-08	-1	7.05505615289922e-05	Down	Down	
4:42327946|42349544	ENSSSCG00000006101,ENSSSCG00000006105	RAD54B,GEM	circRAD54B,GEM_8	-1.8598780026481	-3.75937340853049	28.5181840087884	9.2822619508194e-08	-1	7.05505615289922e-05	Down	Down	
16:49093476|49103950	ENSSSCG00000027293	TNPO1	circTNPO1_11	-1.9062217606444	-3.92577321909921	28.5009379634234	9.36531073161183e-08	-1	7.09192905671243e-05	Down	Down	
13:12556296|12562830	ENSSSCG00000011213	TOP2B	circTOP2B_59	-1.66763730708351	-2.43073296943679	28.495137186318	9.39341153252099e-08	-1	7.09265012458297e-05	Down	Down	
7:68514625|68521235	ENSSSCG00000040657	STRN3	circSTRN3_10	-1.60522989867788	-0.868837221578845	28.4486962849129	9.62145344191132e-08	-1	7.22308498867718e-05	Down	Down	
