circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M180_1SF	M180_2SF	M180_3SF	M180_1PF	M180_2PF	M180_3PF	Z180_1SF	Z180_2SF	Z180_3SF	Z180_1PF	Z180_2PF	Z180_3PF
sus_circCEP162_35	1:53396207|53413955	6.57285035218132	-1.78956013904238	0.546548704915182	-3.27429215904939	0.0010592703064798	0.0378262009442947	1.08302072192803	5.41171961919053	5.19691994840539	2.33790881089151	1.83282809807374	1.36483428516609	8.42865793650826	11.7176999296101	8.32261172222468	14.2852203015463	6.94420125788725	11.948581594744
sus_circCRISP2_2	7:43753157|43754419	3.6101704842719	-4.29684771380527	1.04557791826101	-4.10954328583346	3.96442401427354e-05	0.00346469793457959	1.08302072192803	0	0	0	0	1.36483428516609	10.7273828282832	7.45671813702461	7.49035055000221	0.840307076561547	8.92825876014076	5.43117345215637
sus_circDNM3_7	9:114390363|114391922	18.4489123757741	-1.41139817892659	0.415706468850561	-3.3951797354252	0.000685835607442172	0.0292007699014802	15.1622901069924	9.01953269865089	10.3938398968108	8.57233230660221	6.41489834325808	10.9186742813287	14.5585909812415	20.2396635147811	16.6452234444494	21.8479839906002	26.7847762804223	60.8291426641513
sus_circDYRK1A_28	13:201067069|201121879	13.2408421714069	-1.34805690658483	0.42530819377226	-3.16960013073877	0.00152648852115171	0.0433287895619218	5.41510360964014	9.92148596851598	8.66153324734232	7.01372643267454	5.49848429422121	8.18900571099654	7.6624163059166	14.9134362740492	18.3097457888943	24.3689052202849	33.7289775383095	15.2072856660378
sus_circENSSSCG00000001229_7	7:22853630|22890075	2.11997748333866	-4.57494115050107	1.10182052235765	-4.15216549126504	3.29343952033722e-05	0.00321691548442351	0	0	0	0	0	0	4.59744978354996	5.32622724073186	5.82582820555728	3.36122830624619	1.9840575022535	4.3449387617251
sus_circENSSSCG00000011068_135	10:48820847|48824559	16.9026508849135	-1.18266969645169	0.366417574495948	-3.22765549135735	0.0012480918830063	0.0392326202604105	12.9962486631363	5.41171961919053	6.06307327313962	10.1309381805299	11.9133826374793	16.3780114219931	22.9872489177498	22.3701544110738	15.8129622722269	29.4107476796542	17.8565175202815	31.5008060225069
sus_circENSSSCG00000028485_2	6:168716698|168717962	48.5242496800419	-1.70622934749314	0.380025905038388	-4.48977115736567	7.12997314973095e-06	0.00102950612305463	16.2453108289204	16.2351588575716	17.3230664946846	31.9514204155173	18.3282809807374	36.8505256994844	51.3381892496412	127.829453777565	34.9549692333437	58.8214953593083	128.963737646478	43.449387617251
sus_circENSSSCG00000031169_36	6:44131596|44136685	23.1714385293933	-1.02285518375196	0.325200755283867	-3.14530383811413	0.00165914418543623	0.0454240800467787	11.9132279412083	7.21562615892071	14.7246065204819	21.0411792980236	16.4954528826636	20.4725142774913	35.2471150072163	23.4353998592202	27.4646186833414	23.5285981437233	40.6731787961968	35.845744784232
sus_circENSSSCG00000050244_52	12:59319172|59323398	41.2446585303644	-1.2026030891998	0.306349080418856	-3.92559718983176	8.65148289681279e-05	0.00624599450006854	10.8302072192803	15.3332055877065	30.3153663656981	28.0549057306981	20.1611090788111	46.404365695647	52.1044308802329	58.5884996480505	62.4195879166851	66.3842590483622	56.5456388142248	47.7943263789761
sus_circGTF2I_9	3:11731299|11733763	7.05452708707808	-1.82117046968557	0.535354701806466	-3.40180157854285	0.000669432224739769	0.02911917451943	2.16604144385606	4.50976634932544	3.46461329893693	2.33790881089151	4.58207024518434	1.36483428516609	13.7923493506499	8.52196358517098	5.82582820555728	18.486755684354	10.9123162623943	8.68987752345019
sus_circHOMER1_19	2:88184110|88206327	7.57010100970321	-3.0751270589863	0.950944611991758	-3.23376043168847	0.00122171890437171	0.0392326202604105	0	0.901953269865089	2.5984599742027	0.779302936963837	2.74924214711061	2.72966857033218	0.76624163059166	2.13049089629275	1.66452234444494	63.8633378186776	3.968115004507	8.68987752345019
sus_circIPMK_3	14:92396506|92409653	9.36977019289096	-1.57315894399394	0.484543660335628	-3.24668151246528	0.00116758968298301	0.0392326202604105	6.49812433156817	4.50976634932544	5.19691994840539	6.2344234957107	1.83282809807374	4.09450285549827	20.6885240259748	17.043927170342	10.8193952388921	20.1673698374771	9.9202875112675	5.43117345215637
sus_circMDFIC_5	18:31065678|31065950	19.9542360629399	-1.01399055327722	0.322554627604468	-3.14362426237028	0.00166869550307347	0.0454240800467787	17.3283315508484	17.1371121274367	12.9922998710135	10.1309381805299	10.9969685884424	10.9186742813287	36.7795982683997	29.8268725480984	19.1420069611168	28.5704406030926	22.8166612759153	22.8109284990568
sus_circNFATC3_11	6:28711467|28714979	15.2705597731506	-1.18227246033576	0.369059477315289	-3.20347405501183	0.00135780273732802	0.039712206623967	7.5811450534962	12.6273457781112	11.259993221545	10.1309381805299	8.24772644133182	5.45933714066436	22.9872489177498	21.3049089629275	11.6516564111146	26.8898264499695	16.8644887691548	28.2421019512131
sus_circNPAS3_8	7:66527660|66530404	3.01778271177987	-3.0804598026018	0.948856736966031	-3.24649621232765	0.00116835002716005	0.0392326202604105	1.08302072192803	0.901953269865089	0	0.779302936963837	0.916414049036869	0	2.29872489177498	11.7176999296101	3.32904468888987	5.88214953593083	4.96014375563375	4.3449387617251
sus_circPAN3_2	11:5503065|5507316	110.936482488387	-1.08126290343177	0.227941632213399	-4.74359551141359	2.09957880540449e-06	0.000484987195219471	80.1435334226741	62.2347756206911	79.6861058755493	54.5512055874686	81.5608503642813	69.6065485434706	186.962957864365	109.720281159076	107.361691216698	183.186942690417	135.907938904365	180.314958611591
sus_circPAN3_7	11:5503065|5524214	16.7365539119692	-1.80431795319685	0.388149889457435	-4.64850822376625	3.34344293674063e-06	0.000616865221828647	6.49812433156817	6.31367288905562	4.33076662367116	11.6895440544576	6.41489834325808	9.55383999616263	14.5585909812415	22.3701544110738	29.9614022000089	38.6541255218312	28.7688337826758	21.7246938086255
sus_circPAN3_8	11:5503065|5546751	15.5177572463227	-1.79647478111215	0.531614636207394	-3.37928013782395	0.000726759117636888	0.0305514813882545	6.49812433156817	0.901953269865089	6.92922659787386	7.01372643267454	14.6626247845899	5.45933714066436	11.4936244588749	30.8921179962448	14.148439927782	42.0153538280774	39.68115004507	6.51740814258764
sus_circPHLDB2_25	13:147814768|147839301	22.7366502316695	-1.04730144285629	0.323132759105027	-3.24108717963778	0.0011907476208268	0.0392326202604105	16.2453108289204	15.3332055877065	12.1261465462792	24.158391045879	11.9133826374793	8.18900571099654	36.013356637808	23.4353998592202	29.9614022000089	23.5285981437233	31.744920036056	40.1906835459571
sus_circPIAS1_18	1:166036953|166044981	37.7100516901075	-1.18376902146952	0.368914197590213	-3.20879225901856	0.00133293762760149	0.0396127066848013	19.4943729947045	23.4507850164923	21.6538331183558	31.9514204155173	23.8267652749586	17.7428457071592	60.5330888167411	18.1091726184883	41.6130586111234	110.920534106124	38.6891212939433	44.5356223076822
sus_circREV3L_52	1:77263699|77279692	3.41511796220675	-4.21368587456612	1.03107177935963	-4.08670468818682	4.37543470585125e-05	0.00372585093798256	1.08302072192803	0.901953269865089	0	0	0	0	6.12993304473328	10.6524544814637	4.99356703333481	1.68061415312309	7.936230009014	7.60364283301892
sus_circSEC24A_35	2:136907206|136920524	13.4359226214102	-2.47099926150292	0.544489119235751	-4.53819768698267	5.67370601758876e-06	0.000942118884220613	6.49812433156817	1.80390653973018	6.92922659787386	1.55860587392767	6.41489834325808	1.36483428516609	36.013356637808	7.45671813702461	18.3097457888943	34.4525901390234	8.92825876014076	31.5008060225069
sus_circSH3BGRL2_2	1:86443285|86445181	4.40313616503771	-2.56133913338773	0.747950670250123	-3.42447601862726	0.000615986207649841	0.0280231533644537	4.33208288771211	0	1.73230664946846	1.55860587392767	0	0	8.42865793650826	8.52196358517098	3.32904468888987	8.40307076561547	8.92825876014076	7.60364283301892
sus_circSTT3B_1	13:17582876|17587193	19.6809230491114	-1.33252087362125	0.396351957382871	-3.36196365074097	0.000773903103874842	0.0315493435361883	16.2453108289204	4.50976634932544	18.1892198194189	4.67581762178302	8.24772644133182	16.3780114219931	40.610806421358	27.6963816518057	30.7936633722313	27.7301335265311	24.8007187781688	16.2935203564691
sus_circSWT1_62	9:126407565|126438047	8.26603555189402	-2.0945584882017	0.588996866342459	-3.55614538530307	0.000376335870539325	0.0189365367585015	2.16604144385606	0	5.19691994840539	3.11721174785535	0.916414049036869	8.18900571099654	13.7923493506499	6.39147268887824	10.8193952388921	20.1673698374771	20.8326037736618	7.60364283301892
sus_circTMEM237_8	15:105263579|105266463	6.2597684521055	-6.14078877069871	1.09337832434911	-5.61634398080309	1.95040197468937e-08	1.07954749299057e-05	0	0	0	0	0	0	3.06496652236664	6.39147268887824	7.49035055000221	42.0153538280774	12.8963737646478	3.25870407129382
sus_circTNRC6A_33	AEMK02000510.1:631357|631791	16.6420003032972	-1.63336257049782	0.467667060768964	-3.49257561097452	0.000478386138860768	0.0230249328573422	10.8302072192803	8.1175794287858	18.1892198194189	3.11721174785535	2.74924214711061	5.45933714066436	28.3509403318914	49.0012906147332	14.9807011000044	19.3270627609156	17.8565175202815	21.7246938086255
sus_circTOGARAM1_45	1:175244214|175246746	13.4659694362525	-1.25063098258462	0.39065462699007	-3.20137250701606	0.00136774587277419	0.039712206623967	5.41510360964014	9.92148596851598	10.3938398968108	5.45512055874686	7.33131239229495	9.55383999616263	27.5846987012997	15.9786817221956	14.9807011000044	20.1673698374771	10.9123162623943	23.897163189488
sus_circTRPM7_110	1:121217326|121230821	77.0285510892856	-1.21878724537624	0.295781179341899	-4.12057064647585	3.7793515510846e-05	0.00339222337868972	35.7396838236249	39.6859438740639	30.3153663656981	81.8268083812029	45.8207024518434	43.6746971253149	90.4165124098158	93.7415994368808	74.0712443277997	181.506328537294	102.178961366055	105.364764971834
sus_circTTC13_2	14:59432075|59439450	18.843208137432	-1.41911020101529	0.348947251657549	-4.06683300778072	4.76563672433578e-05	0.00395666989037978	10.8302072192803	10.8234392383811	9.52768657207655	7.79302936963837	10.9969685884424	12.2835085664948	28.3509403318914	17.043927170342	27.4646186833414	45.3765821343235	22.8166612759153	22.8109284990568
sus_circXRN1_97	13:83143347|83144616	2.82451845557284	-3.40262703226574	1.01761967583001	-3.34371191230202	0.000826655321538542	0.0324041253381615	0	0	1.73230664946846	0	0	1.36483428516609	3.06496652236664	6.39147268887824	3.32904468888987	6.72245661249238	6.94420125788725	4.3449387617251
sus_circZBTB40_2	6:80443721|80451792	9.42643346546782	-1.61052610352151	0.487309015324891	-3.30493804315886	0.000949973975510483	0.0350540396963368	5.41510360964014	4.50976634932544	4.33076662367116	3.89651468481919	4.58207024518434	5.45933714066436	9.96114119769157	17.043927170342	11.6516564111146	26.049519373408	15.872460018028	4.3449387617251
sus_circZNF532_14	1:161909790|161924707	31.1593545279405	-1.10759545882995	0.294530303310404	-3.76054839308899	0.000169541270843622	0.0104267881568828	18.4113522727765	20.744925206897	11.259993221545	28.834208667662	18.3282809807374	20.4725142774913	29.1171819624831	45.805554270294	39.116275094456	42.0153538280774	58.5296963164783	41.2769182363884
