circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	W300_1SF	W300_2SF	W300_3SF	W300_1PF	W300_2PF	W300_3PF	Y300_1SF	Y300_2SF	Y300_3SF	Y300_1PF	Y300_2PF	Y300_3PF
sus_circLRRIQ3_6	6:138964559|138981411	20.5059181802671	-1.84118383743148	0.368868472536263	-4.99143725884699	5.99316508868216e-07	0.000140365652343519	5.73444486464381	9.62418458365066	11.6594714326606	10.5978354004963	9.64687743740703	6.80138679407105	38.017147008338	36.452719582111	25.9028658661901	31.0784681064415	16.6831406360929	43.8724764511018
sus_circNEK5_13	11:15829857|15840297	2.84981308983223	-3.82146995478578	1.08142377626028	-3.53373953733565	0.00040972463071678	0.0247605193501067	0	0	0	0	1.60781290623451	0.523183599543927	9.50428675208449	0	4.62551176181967	2.07189787376277	11.1220937573953	4.74297042714614
sus_circNONO_1	X:57305746|57307466	6.54537756663549	-3.04015533476421	0.760858405755963	-3.99569132937898	6.45057361564486e-05	0.00644399139766972	2.8672224323219	2.40604614591266	0	1.32472942506203	0	1.56955079863178	3.16809558402816	23.6942677283721	12.9514329330951	13.8126524917518	3.70736458579843	13.0431686746519
sus_circODR4_27	9:127566656|127577646	16.6760172163094	-5.24628858580525	0.745180758363192	-7.04028992553277	1.91840238506808e-12	4.69528983745414e-09	2.8672224323219	1.20302307295633	0	0	0	1.04636719908785	46.2541955268112	20.048995770161	43.4798105611049	31.0784681064415	19.1547170266252	34.9794069002028
sus_circPAN3_48	11:5587551|5602241	6.73888075755734	-2.15497537751678	0.649990265378887	-3.3153963871453	0.000915132589420068	0.0396422480107189	4.30083364848286	2.40604614591266	0	6.62364712531017	1.60781290623451	1.04636719908785	22.1766690881971	5.46790793731665	12.0263305807311	8.97822411963867	5.56104687869765	10.6716834610788
sus_circPATJ_22	6:150318008|150327395	2.47027015588178	-3.96716713475184	1.18240382444852	-3.35517109529154	0.000793159119559709	0.0361462949611086	0	1.20302307295633	0	0	0	0	10.1379058688901	10.9358158746333	2.7753070570918	2.76253049835036	1.23578819526614	0.592871303393267
sus_circPDCD4_14	14:121316588|121320413	59.4438816136718	-1.11043070270934	0.323032925764133	-3.43751554143473	0.00058707702806543	0.0322892365435987	30.10583553938	48.1209229182533	39.2182220916766	33.1182356265508	43.4109484683317	33.4837503708113	163.473732135853	41.9206275194276	67.5324717225671	69.7538950833466	66.1146684467387	77.0732694411248
sus_circPKD2_11	8:131006241|131011078	5.1432078184192	-5.62759067649678	0.973976336608379	-5.77795421200212	7.56143782048937e-09	3.08443651094129e-06	0	0	0	0	0	0	12.038763219307	9.11317989552775	17.5769446949147	8.97822411963867	9.26841146449608	4.74297042714614
sus_circPPFIA1_15	2:3096937|3098647	9.14443608982133	-2.71509750464905	0.705237035812383	-3.84990771439202	0.000118162337771141	0.00967354685974916	4.30083364848286	1.20302307295633	1.05995194842369	0	0	6.27820319452712	25.3447646722253	18.2263597910555	26.8279682185541	10.3594893688138	3.08947048816536	13.0431686746519
sus_circPTPN13_74	8:132123346|132130839	5.01392621630664	-2.7909848711578	0.739522916916006	-3.77403432309697	0.000160628646590815	0.0120965726932622	0	4.81209229182533	1.05995194842369	1.32472942506203	0	0.523183599543927	5.06895293444506	7.2905439164222	14.8016376378229	8.97822411963867	7.41472917159686	8.89306955089901
sus_circRXRA_2	1:273771031|273777030	1.79648984636302	-4.09136260235544	1.20836855893748	-3.38585655187272	0.00070956464354574	0.0345992497990227	0	0	0	0	0	0	0.633619116805633	3.6452719582111	9.25102352363933	1.38126524917518	3.08947048816536	3.5572278203596
sus_circSECISBP2L_17	1:122651161|122652467	1.68015280776755	-4.03484247887115	1.20194988820428	-3.35691405978599	0.000788176071668027	0.0361462949611086	0	0	0	0	0	0	2.53447646722253	1.82263597910555	4.62551176181967	7.59695887046349	0.617894097633072	2.96435651696634
sus_circSLC5A10_11	12:60348042|60376920	9.56386234656649	-2.12181086397455	0.601033876778559	-3.53026833586668	0.000415138394513488	0.0247817370871161	5.73444486464381	3.609069218869	5.29975974211845	1.32472942506203	4.82343871870352	1.04636719908785	22.1766690881971	30.9848116447943	18.5020470472787	5.52506099670072	8.03262326922993	7.70732694411248
sus_circSLC5A10_24	12:60361138|60376568	7.16717083923591	-3.27371543940318	0.716582311774279	-4.56851276624085	4.9119715599383e-06	0.000728609114724182	5.73444486464381	0	2.11990389684738	1.32472942506203	0	0	15.8404779201408	10.9358158746333	14.8016376378229	6.21569362128831	14.2115642455607	14.8217825848317
sus_circSLC5A10_25	12:60361138|60376920	11.3883070805035	-3.42069190425048	0.677965193930342	-5.04552731449211	4.52272273870061e-07	0.000122992932255219	4.30083364848286	1.20302307295633	5.29975974211845	1.32472942506203	0	0	33.5818131906985	38.2753555612165	13.876535285459	11.0501219934014	11.7399878550284	16.0075251916182
sus_circST7L_35	4:107843864|107853387	5.84879332754902	-2.21173070972828	0.577933798611946	-3.82696204139697	0.000129734511558925	0.0100801656203324	0	2.40604614591266	3.17985584527107	1.32472942506203	3.21562581246901	2.09273439817571	9.50428675208449	10.9358158746333	9.25102352363933	8.97822411963867	8.03262326922993	11.2645547644721
sus_circST7L_39	4:107846330|107848522	14.9261318369914	-1.69278625127643	0.436038777028416	-3.88219199863988	0.000103519090482538	0.00873665427434521	7.16805608080476	13.2332538025197	4.23980779369476	2.64945885012407	9.64687743740703	6.27820319452712	32.3145749570873	18.2263597910555	9.25102352363933	27.6253049835036	25.951552100589	22.5291095289442
sus_circSTXBP3_9	4:111245266|111251135	48.615882154424	-1.19269356801248	0.326473003347002	-3.65326858816804	0.000258923142034826	0.0178511095811334	24.3713906747362	31.2785998968646	19.0791350716264	30.4687767764268	57.8812646244422	17.2650587849496	85.5385807687604	76.5507111224331	51.8057317323803	41.4379574752554	75.3830799112348	72.3302990139786
sus_circTAX1BP1_47	18:44873297|44873626	1.76125163874729	-4.08683605242644	1.19573912293933	-3.41783251381815	0.000631219373456069	0.0328704131177389	0	0	0	0	0	0	6.96981028486196	3.6452719582111	3.70040940945573	0.69063262458759	4.94315278106457	1.18574260678653
sus_circTCP1_7	1:7594612|7598381	7.64673732814397	-2.7984334142769	0.815824467747646	-3.43019059234997	0.00060315742282209	0.0323347230819934	0	1.20302307295633	2.11990389684738	1.32472942506203	0	5.23183599543927	26.6120029058366	18.2263597910555	25.9028658661901	2.07189787376277	4.3252586834315	4.74297042714614
sus_circTMEM237_8	15:105263579|105266463	5.19165705046465	-5.62866464510678	1.15619544164162	-4.86826399965297	1.12582865750289e-06	0.000220437251139066	0	0	0	0	0	0	1.9008573504169	20.048995770161	0.925102352363933	17.9564482392773	3.08947048816536	18.3790104051913
sus_circTMEM44,LSG1_8	13:131635186|131653366	20.5093309011201	-7.60979874413363	0.971783748583312	-7.83075324651947	4.84955638168348e-15	2.37385784883407e-11	0	0	0	0	0	0	8.87066763527886	80.1959830806442	62.9069599607475	31.0784681064415	34.602069467452	28.4578225628768
sus_circTTC3_3	13:200704929|200731785	10.1510148272268	-4.53047251944863	0.83863146804036	-5.40222098991234	6.58207890124644e-08	2.4784058632001e-05	1.43361121616095	2.40604614591266	0	0	0	1.04636719908785	6.96981028486196	12.7584518537388	10.1761258760033	15.193917740927	31.5125989792867	40.3152486307422
sus_circUSP40_65	15:133924880|133929332	7.25537341765146	-3.63541247920533	0.716675825562678	-5.07260374849548	3.92409066826163e-07	0.000120052648882129	4.30083364848286	2.40604614591266	0	0	0	0.523183599543927	15.2068588033352	10.9358158746333	13.876535285459	8.97822411963867	14.8294583431937	16.0075251916182
sus_circUTRN_162	1:20873894|20888975	3.69150676550558	-5.10536888254907	1.019250532456	-5.00894404268505	5.4729481219557e-07	0.000140365652343519	0	0	0	0	0	0	3.16809558402816	12.7584518537388	8.3259211712754	10.3594893688138	4.94315278106457	4.74297042714614
sus_circVPS36_1	11:15709103|15712263	4.88079004553404	-3.1354285575248	0.790684825346388	-3.96545938029254	7.32547270577825e-05	0.0070256222739265	0	1.20302307295633	1.05995194842369	1.32472942506203	0	1.56955079863178	2.53447646722253	12.7584518537388	9.25102352363933	8.97822411963867	8.03262326922993	11.8574260678653
sus_circWWOX_12	6:9860419|9864561	12.478572866097	-1.2811437711611	0.38262925467936	-3.34826403233251	0.000813194975412091	0.0365191688499283	10.0352785131267	6.01511536478166	8.47961558738953	6.62364712531017	4.82343871870352	7.32457039361498	22.1766690881971	18.2263597910555	20.3522517520065	15.8845503655146	18.5368229289922	11.2645547644721
sus_circZC3H6_23	3:44102881|44122061	23.4583493879847	-2.00209729433514	0.345540497449235	-5.79410317781716	6.86872234112398e-09	3.05658144180017e-06	8.60166729696571	10.827207656607	8.47961558738953	10.5978354004963	8.03906453117253	8.89412119224676	31.6809558402816	56.501715352272	38.8542987992852	21.4096113622153	42.634692736682	34.9794069002028
sus_circZC3H6_30	3:44109596|44122061	4.0840047701603	-3.27367002732009	0.984009354101195	-3.32686880838678	0.000878277118730897	0.0383854151445334	1.43361121616095	2.40604614591266	0	0	0	0.523183599543927	3.8017147008338	23.6942677283721	4.62551176181967	2.76253049835036	6.79683507396379	2.96435651696634
sus_circZC3H6_33	3:44117754|44122061	6.09749123249474	-3.96729523650443	1.00671928270013	-3.94081578120139	8.12049729019181e-05	0.00736108041397943	0	1.20302307295633	0	0	3.21562581246901	0.523183599543927	0	14.5810878328444	6.47571646654753	13.8126524917518	18.5368229289922	14.8217825848317
