circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Z180_1SF	Z180_2SF	Z180_3SF	Z180_1PF	Z180_2PF	Z180_3PF	Y180_1SF	Y180_2SF	Y180_3SF	Y180_1PF	Y180_2PF	Y180_3PF
sus_circSCAF11_16	5:76839521|76844589	4.48754830280357	-2.82662398601069	0.841921894850762	-3.35734704525262	0.000786942701844331	0.0362701007074769	0.591444478577288	2.42100315556735	0.626708242023298	1.8498131234009	0.792953872485965	0	2.42871439110003	6.1685578538461	21.9491181058471	6.36172038137761	9.88206121775925	0.778484811657878
sus_circSFMBT2_2	10:63899363|63912175	7.2715442766449	-2.41257625359834	0.562990524627771	-4.28528749252653	1.82503026310766e-05	0.00374313706963381	3.54866687146373	1.61400210371156	5.01366593618638	0.616604374466967	0.792953872485965	1.69234428806644	15.3818578103002	9.25283678076915	11.972246239553	10.602867302296	19.7641224355185	7.0063633049209
sus_circSLC5A10_29	12:60366858|60376568	1.80070699920324	-4.78041736031492	1.24457125844528	-3.84101539214927	0.000122526430464621	0.0109261612557799	0	0	0	0	0	0	4.04785731850006	4.62641839038457	7.98149749303532	1.0602867302296	0	3.89242405828939
sus_circTIA1_12	3:72257086|72262713	6.48349797886845	-3.56913335226668	0.935715712138194	-3.81433517249688	0.000136550038353944	0.0116693386943308	0	0.807001051855782	0.626708242023298	0.616604374466967	0	4.23086072016609	12.9531434192002	32.384928732692	5.98612311977649	6.36172038137761	13.8348857048629	0
sus_circTMEM44,LSG1_8	13:131635186|131653366	27.1915333036568	-8.70865408067155	2.33082752266394	-3.73629279558116	0.000186753201025722	0.0138416582717901	0	0	0	0	0	0	0	63.2277180019225	91.7872211699062	0	128.46679583087	42.8166646411833
sus_circUHRF1BP1L_72	5:84007999|84034579	2.72782320165311	-3.43691861600711	1.06348855882729	-3.23174009487889	0.00123038911111383	0.049000544988242	0	1.61400210371156	0	0.616604374466967	0.792953872485965	0	4.04785731850006	3.08427892692305	1.99537437325883	1.0602867302296	3.9528244871037	15.5696962331576
sus_circUSO1_44	8:71441778|71443049	3.11323351239978	-3.99388772363524	1.03869584775144	-3.84509838205398	0.000120504081050995	0.0109261612557799	0	0.807001051855782	0	0.616604374466967	0.792953872485965	0	4.85742878220007	9.25283678076915	5.98612311977649	6.36172038137761	7.9056489742074	0.778484811657878
sus_circUXS1_7	3:48893039|48899041	8.05270747394754	-2.27976568314735	0.649450770710383	-3.51029791011517	0.000447604903363251	0.026609787153566	0	0.807001051855782	4.38695769416309	0	4.75772323491579	6.76937715226575	12.9531434192002	15.4213946346152	11.972246239553	8.48229384183681	21.7405346790703	9.34181773989454
sus_circVCAN_29	2:91768020|91784772	2.25233557905446	-4.01119450898712	1.17408852178346	-3.41643277705676	0.000634473263545165	0.0315045344481723	0	0	0	0.616604374466967	0	0.846172144033218	0.809571463700011	12.3371157076922	5.98612311977649	2.1205734604592	1.97641224355185	2.33545443497363
sus_circVPS36_1	11:15709103|15712263	3.12733323461825	-3.6006815370231	0.962834557973248	-3.73966794939567	0.000184263500707373	0.0138416582717901	0.591444478577288	0.807001051855782	0.626708242023298	0.616604374466967	0	0	4.04785731850006	9.25283678076915	11.972246239553	5.30143365114801	1.97641224355185	2.33545443497363
sus_circWDFY3_3	8:133695707|133705563	12.1936024910504	-2.13573374613352	0.538450318359709	-3.96644532152872	7.29525019128333e-05	0.0090682170559528	7.09733374292745	3.22800420742313	2.50683296809319	4.93283499573574	2.37886161745789	6.76937715226575	29.1445726932004	12.3371157076922	9.97687186629415	26.50716825574	37.5518326274851	3.89242405828939
sus_circXPO4_30	11:1141224|1141776	92.9427973729614	-1.1594009849395	0.34511924554766	-3.35942141708058	0.00078105861347328	0.0362701007074769	78.070671172202	66.1740862521741	59.5372829922133	39.4626799658859	50.7490478391018	49.0779843539267	61.5274312412008	225.152361665383	113.736339275753	137.837274929848	181.82992640677	52.1584823810778
sus_circZNF438_18	10:41724285|41730537	3.19191930589713	-5.56522412631525	1.03724346116398	-5.36539812945171	8.07708571174255e-08	4.73317222708113e-05	0	0	0	0	0	0	3.23828585480004	6.1685578538461	7.98149749303532	6.36172038137761	9.88206121775925	4.67090886994727
